t,dq_left_hip_pitch_joint,dq_left_hip_roll_joint,dq_left_hip_yaw_joint,dq_left_knee_joint,dq_left_ankle_pitch_joint,dq_left_ankle_roll_joint,dq_right_hip_pitch_joint,dq_right_hip_roll_joint,dq_right_hip_yaw_joint,dq_right_knee_joint,dq_right_ankle_pitch_joint,dq_right_ankle_roll_joint,dq_waist_yaw_joint,dq_waist_pitch_joint,dq_waist_roll_joint,dq_left_shoulder_pitch_joint,dq_left_shoulder_roll_joint,dq_left_shoulder_yaw_joint,dq_left_elbow_joint,dq_left_wrist_yaw_joint,dq_left_wrist_pitch_joint,dq_left_wrist_roll_joint,dq_right_shoulder_pitch_joint,dq_right_shoulder_roll_joint,dq_right_shoulder_yaw_joint,dq_right_elbow_joint,dq_right_wrist_yaw_joint,dq_right_wrist_pitch_joint,dq_right_wrist_roll_joint,dq_head_yaw_joint,dq_head_pitch_joint
8074.857776,-0.006105,-0.006105,0.006105,-0.006105,0.006105,0.006105,0.006105,-0.006105,0.006105,0.006105,-0.006105,0.006105,-0.006105,0.000034,0.005123,-0.006105,-0.006105,0.006105,-0.018314,0.006105,-0.007326,-0.007326,0.006105,-0.006105,0.006105,0.006105,0.006105,0.007326,-0.007326,0.003069,0.000000
8074.877772,0.506716,-0.018314,-0.103785,-0.091576,-0.030525,-0.006105,0.470085,-0.018314,-0.152626,0.079365,-0.042734,0.018314,-0.006105,1.768571,-0.664575,0.396826,-0.042734,-0.054945,0.238094,0.189255,-0.007326,-0.007326,-0.115995,-0.103785,0.006105,0.323565,-0.238094,0.007326,-0.007326,0.003069,0.000000
8074.897818,0.750916,-0.030525,-0.103785,-0.140415,-0.018314,0.006105,0.775335,-0.006105,-0.091576,0.054945,-0.079365,-0.018314,-0.018314,1.196857,-0.440266,-0.067156,0.067156,0.018314,0.054945,0.091576,-0.007326,-0.007326,-0.323565,0.152626,0.018314,-0.030525,-0.225885,0.007326,-0.007326,0.003069,0.000000
8074.917926,0.311356,-0.018314,-0.225885,-0.006105,0.128204,-0.140415,0.323565,0.018314,-0.140415,0.006105,0.018314,0.079365,-0.079365,-0.017646,0.270418,-0.140415,0.067156,0.067156,-0.042734,0.103785,-0.007326,-0.007326,-0.006105,0.042734,0.006105,-0.091576,-0.335775,0.007326,-0.007326,0.009206,0.000000
8074.937789,-0.140415,0.018314,0.042734,-0.067156,-0.360195,-0.213675,-0.091576,0.054945,-0.115995,0.006105,-0.433455,0.006105,-0.018314,-0.078381,-0.096113,0.067156,-0.018314,0.006105,0.054945,0.225885,-0.007326,-0.021978,0.299145,-0.054945,0.030525,-0.079365,-0.775335,0.007326,-0.007326,0.046031,0.000000
8074.957767,-0.103785,0.018314,-0.018314,-0.067156,-0.030525,0.006105,-0.054945,0.042734,-0.103785,0.018314,0.030525,0.006105,-0.006105,0.119369,-0.121829,0.103785,-0.054945,0.006105,0.030525,0.274725,0.007326,-0.021978,0.213675,-0.115995,0.018314,0.030525,-0.421246,0.007326,0.007326,0.003069,0.000000
8074.977768,-0.091576,-0.006105,-0.128204,0.030525,0.006105,0.006105,0.006105,0.006105,-0.152626,-0.006105,0.006105,-0.030525,-0.006105,0.285122,-0.207340,0.018314,-0.054945,-0.018314,-0.006105,0.323565,-0.007326,-0.065933,0.274725,-0.054945,0.103785,0.201466,-0.213675,0.051283,0.021978,0.003069,0.000000
8074.997731,-0.067156,0.006105,-0.067156,0.018314,-0.018314,-0.006105,-0.006105,0.030525,-0.079365,-0.006105,0.030525,-0.018314,-0.079365,0.059830,-0.085393,0.140415,-0.091576,-0.018314,-0.006105,0.482296,-0.007326,-0.095238,0.177046,-0.091576,0.067156,-0.006105,-0.372406,0.007326,0.021978,0.003069,0.000000
8075.017778,0.006105,-0.006105,-0.054945,0.079365,-0.299145,-0.067156,0.030525,0.030525,-0.152626,0.006105,-0.140415,-0.030525,-0.091576,0.234962,-0.235527,0.079365,-0.079365,-0.054945,0.067156,0.653236,-0.036631,-0.212454,0.189255,-0.103785,0.054945,0.006105,-0.653236,0.007326,0.168499,0.003069,0.000000
8075.037763,0.042734,-0.006105,-0.152626,0.018314,0.006105,-0.225885,0.115995,-0.006105,-0.091576,0.054945,0.067156,-0.030525,-0.030525,0.373264,-0.086781,0.018314,-0.091576,-0.079365,0.262516,0.616606,-0.153847,-0.271063,0.177046,-0.054945,0.128204,0.006105,-0.360195,0.007326,0.241758,0.003069,0.000000
8075.057767,0.177046,0.018314,0.054945,-0.030525,0.079365,0.006105,0.164835,-0.006105,0.079365,0.054945,0.091576,0.006105,-0.042734,0.364537,-0.141475,-0.006105,-0.067156,-0.067156,0.201466,1.007326,-0.329670,-0.241758,0.018314,-0.018314,-0.030525,0.006105,-0.164835,-0.051283,0.373627,0.003069,0.000000
8075.077822,0.213675,-0.006105,0.054945,-0.018314,-0.164835,-0.042734,0.103785,-0.030525,0.042734,0.128204,-0.201466,-0.006105,0.091576,0.554904,-0.365528,0.054945,-0.006105,0.006105,0.213675,0.726496,-0.417582,-0.197802,0.006105,0.018314,0.006105,0.006105,-0.225885,-0.124542,0.432234,0.003069,0.000000
8075.098225,0.262516,0.018314,0.067156,-0.054945,-0.152626,-0.225885,0.189255,-0.006105,0.103785,0.054945,-0.128204,-0.006105,-0.030525,0.124051,0.161344,-0.018314,0.067156,0.006105,0.213675,0.592186,-0.490843,-0.183149,-0.042734,0.067156,0.006105,-0.006105,-0.286936,-0.153847,0.461538,0.003069,0.000000
8075.117779,0.091576,0.018314,0.091576,0.030525,-0.641026,-0.115995,0.042734,0.006105,-0.018314,0.042734,-0.579975,0.006105,-0.030525,0.195078,-0.170952,-0.030525,0.006105,0.006105,0.213675,0.396826,-0.505495,-0.197802,0.067156,0.030525,0.006105,0.006105,-0.470085,-0.168499,0.505495,0.003069,0.000000
8075.137770,0.042734,0.018314,-0.018314,-0.018314,-0.311356,-0.323565,-0.006105,-0.006105,0.006105,-0.006105,0.042734,-0.054945,-0.067156,0.391562,0.255911,0.006105,0.018314,0.006105,0.067156,0.372406,-0.461538,-0.197802,0.079365,-0.006105,0.006105,-0.054945,-0.274725,-0.212454,0.520147,0.003069,0.000000
8075.157768,-0.018314,0.018314,-0.006105,0.006105,-0.152626,-0.177046,-0.018314,-0.006105,-0.018314,0.006105,-0.042734,0.006105,-0.042734,0.065188,-0.061049,-0.018314,-0.042734,0.006105,-0.006105,0.274725,-0.388279,-0.168499,0.115995,-0.091576,0.006105,-0.030525,-0.042734,-0.197802,0.505495,0.003069,0.000000
8075.177769,-0.006105,-0.006105,0.006105,-0.018314,-0.091576,-0.140415,-0.030525,-0.018314,-0.079365,0.030525,-0.006105,-0.042734,0.006105,-0.018100,-0.059819,-0.018314,-0.006105,0.018314,-0.006105,0.409035,-0.358974,-0.109890,0.128204,-0.079365,-0.006105,0.006105,-0.018314,-0.183149,0.446886,0.003069,0.000000
8075.198330,-0.006105,-0.006105,0.006105,-0.030525,-0.103785,-0.030525,-0.018314,-0.006105,-0.054945,0.054945,-0.103785,0.006105,0.006105,0.092779,-0.028833,0.091576,0.030525,0.006105,0.103785,0.213675,-0.285715,-0.051283,0.164835,-0.067156,0.006105,0.006105,0.006105,-0.183149,0.417582,0.003069,0.000000
8075.217776,-0.006105,-0.006105,0.018314,0.018314,-0.140415,-0.042734,-0.042734,-0.018314,-0.054945,0.042734,-0.079365,-0.030525,-0.018314,-0.077874,-0.119103,0.006105,0.030525,0.042734,0.054945,0.067156,-0.256411,-0.095238,0.091576,-0.006105,0.006105,0.006105,-0.006105,-0.197802,0.388279,0.003069,0.000000
8075.237759,-0.006105,-0.006105,0.018314,0.006105,-0.177046,-0.140415,-0.054945,-0.042734,-0.262516,0.042734,-0.103785,-0.030525,-0.006105,0.027514,0.037853,0.067156,0.091576,0.006105,-0.006105,0.103785,-0.271063,-0.109890,0.079365,0.054945,0.006105,0.006105,0.006105,-0.285715,0.344322,0.003069,0.000000
8075.257758,0.006105,-0.006105,0.006105,-0.006105,-0.091576,-0.128204,-0.079365,-0.042734,-0.286936,0.054945,-0.067156,-0.042734,0.018314,0.083085,0.037016,0.079365,0.042734,0.006105,-0.006105,0.128204,-0.300365,-0.065933,-0.018314,0.054945,0.006105,0.018314,0.006105,-0.271063,0.329670,0.003069,0.000000
8075.277760,-0.006105,-0.006105,-0.042734,-0.042734,0.262516,0.006105,-0.054945,-0.018314,-0.372406,0.018314,0.079365,0.006105,-0.006105,0.120760,-0.051231,0.030525,-0.018314,-0.006105,-0.030525,0.250305,-0.271063,-0.021978,-0.067156,0.054945,0.006105,0.006105,-0.018314,-0.285715,0.271063,0.003069,0.000000
8075.299618,-0.006105,0.030525,0.042734,-0.006105,0.030525,0.006105,-0.079365,-0.006105,-0.299145,0.091576,-0.140415,0.006105,-0.030525,0.014057,-0.022155,-0.006105,0.018314,0.018314,-0.006105,0.360195,-0.271063,-0.007326,-0.030525,0.079365,0.006105,0.018314,-0.091576,-0.315018,0.271063,0.003069,0.000000
8075.317699,-0.006105,0.042734,-0.006105,-0.006105,0.299145,0.006105,-0.103785,0.018314,-0.225885,0.177046,-0.042734,0.042734,0.006105,-0.022912,-0.032507,-0.006105,0.030525,0.030525,-0.006105,0.421246,-0.197802,-0.007326,0.030525,0.079365,0.006105,0.006105,-0.042734,-0.300365,0.227106,0.003069,0.000000
8075.337753,-0.018314,0.091576,0.054945,0.006105,-0.018314,0.006105,-0.115995,0.042734,-0.372406,0.213675,-0.213675,0.018314,-0.054945,0.160793,0.172702,-0.006105,-0.006105,0.006105,-0.006105,0.518925,-0.197802,-0.007326,0.067156,0.054945,0.018314,0.042734,-0.177046,-0.285715,0.241758,0.003069,0.000000
8075.357755,-0.006105,0.067156,0.006105,-0.018314,0.006105,0.006105,-0.054945,0.042734,-0.421246,0.152626,-0.152626,-0.006105,-0.042734,0.004468,0.021865,0.006105,-0.018314,-0.018314,0.006105,0.286936,-0.168499,-0.007326,0.079365,-0.006105,0.006105,0.018314,-0.396826,-0.256411,0.212454,0.003069,0.000000
8075.377694,0.006105,0.079365,0.091576,-0.006105,-0.018314,-0.018314,-0.054945,0.054945,-0.164835,0.164835,-0.250305,-0.054945,0.018314,-0.018736,0.027742,0.006105,-0.006105,0.006105,0.030525,0.286936,-0.109890,-0.007326,0.018314,-0.042734,0.006105,0.018314,-0.592186,-0.153847,0.212454,0.003069,0.000000
8075.399692,-0.006105,0.103785,0.091576,-0.030525,0.006105,-0.030525,-0.079365,0.079365,-0.128204,0.054945,-0.103785,-0.042734,0.042734,-0.056472,0.126975,0.018314,-0.006105,0.006105,0.018314,0.189255,-0.080585,-0.007326,-0.030525,-0.030525,0.042734,0.006105,-0.152626,-0.153847,0.241758,0.003069,0.000000
8075.417761,0.006105,0.091576,0.177046,-0.006105,0.054945,0.006105,-0.054945,0.079365,-0.115995,0.018314,-0.115995,-0.140415,0.054945,-0.024216,0.164682,0.067156,-0.006105,0.006105,0.006105,0.238094,-0.065933,-0.007326,-0.054945,-0.054945,0.006105,0.006105,-0.030525,-0.065933,0.153847,0.003069,0.000000
8075.437752,0.067156,0.115995,0.128204,-0.091576,0.274725,-0.018314,-0.054945,0.067156,-0.115995,0.115995,-0.006105,-0.115995,0.054945,0.078217,0.086587,0.079365,-0.054945,0.006105,0.018314,0.115995,-0.124542,-0.007326,-0.103785,-0.042734,0.006105,0.006105,-0.006105,-0.065933,0.139194,0.003069,0.000000
8075.457753,0.201466,0.067156,0.201466,-0.201466,0.250305,-0.006105,-0.042734,0.030525,-0.164835,0.286936,-0.103785,-0.140415,0.091576,0.074522,-0.072225,0.030525,-0.042734,0.042734,0.006105,0.067156,-0.109890,0.007326,-0.189255,0.018314,0.030525,0.006105,0.006105,0.007326,0.139194,0.003069,0.000000
8075.477717,0.225885,0.091576,0.189255,-0.201466,0.067156,-0.006105,-0.128204,0.103785,-0.299145,0.299145,-0.409035,-0.189255,0.054945,0.060174,0.010221,0.006105,-0.018314,0.054945,-0.006105,-0.018314,-0.051283,-0.007326,-0.164835,0.018314,0.018314,0.018314,0.018314,0.007326,0.109890,0.003069,0.000000
8075.498840,0.164835,0.091576,0.140415,-0.201466,0.274725,0.006105,-0.115995,0.115995,-0.360195,0.262516,-0.238094,-0.347986,0.128204,0.032262,0.032568,0.067156,0.006105,0.091576,0.006105,-0.067156,-0.021978,0.036631,-0.054945,0.042734,0.054945,-0.006105,0.018314,0.007326,0.065933,0.003069,0.000000
8075.517685,0.042734,0.225885,0.164835,-0.042734,0.457876,0.128204,-0.091576,0.213675,-0.335775,0.238094,-0.079365,-0.396826,0.140415,-0.023515,0.066213,0.103785,-0.006105,0.067156,-0.006105,-0.189255,-0.036631,0.065933,-0.030525,0.042734,0.140415,0.054945,0.006105,0.007326,0.021978,0.003069,0.000000
8075.537750,-0.067156,0.250305,0.189255,0.067156,0.360195,0.213675,-0.128204,0.274725,-0.445665,0.128204,-0.274725,-0.262516,0.030525,-0.004843,0.044006,0.079365,0.030525,0.079365,-0.018314,-0.457876,-0.021978,0.080585,0.018314,0.054945,0.201466,0.042734,0.018314,0.007326,-0.007326,0.003069,0.000000
8075.557766,-0.054945,0.274725,0.213675,0.299145,0.006105,0.213675,0.006105,0.274725,-0.409035,0.006105,-0.213675,-0.274725,0.115995,0.152360,0.130371,0.079365,0.006105,0.140415,-0.042734,-0.470085,-0.021978,0.109890,0.006105,-0.006105,0.238094,0.054945,0.006105,0.007326,-0.007326,0.003069,0.000000
8075.577760,-0.054945,0.250305,0.189255,0.555555,-0.140415,0.299145,0.128204,0.213675,-0.152626,0.115995,-0.372406,-0.262516,0.054945,0.005650,-0.231168,0.006105,-0.030525,0.299145,-0.018314,-0.152626,-0.007326,0.109890,-0.054945,-0.054945,0.225885,0.042734,0.006105,0.007326,-0.007326,0.003069,0.000000
8075.600137,-0.299145,0.274725,0.140415,1.031746,-0.335775,0.396826,0.140415,0.225885,0.006105,0.225885,-0.555555,-0.274725,0.079365,0.384896,0.018254,0.006105,-0.030525,0.604395,-0.042734,-0.091576,-0.007326,0.124542,-0.115995,-0.067156,0.409035,0.018314,-0.006105,0.007326,-0.007326,0.003069,0.000000
8075.617744,-0.531136,0.286936,0.177046,1.581196,-0.335775,0.409035,0.250305,0.177046,-0.115995,0.286936,-0.689865,-0.274725,-0.042734,0.661057,-0.367070,-0.091576,-0.006105,0.518925,-0.042734,-0.067156,-0.007326,0.124542,-0.152626,-0.103785,0.396826,-0.006105,-0.018314,-0.007326,-0.007326,0.003069,0.000000
8075.637752,-0.811966,0.201466,0.347986,2.081806,-0.311356,0.384615,0.457876,0.091576,-0.103785,0.201466,-0.787546,-0.152626,-0.140415,0.237483,-0.091752,-0.177046,0.128204,0.616606,-0.128204,-0.091576,-0.007326,0.124542,-0.091576,-0.006105,0.445665,0.018314,0.006105,-0.036631,-0.007326,-0.003069,0.000000
8075.657744,-1.166056,0.286936,0.299145,2.472527,-0.067156,0.360195,0.470085,0.128204,-0.006105,-0.018314,-0.714285,-0.177046,-0.018314,0.467107,-0.346440,-0.042734,-0.054945,0.738707,-0.006105,-0.128204,-0.007326,0.109890,0.018314,-0.103785,0.555555,0.054945,0.006105,-0.051283,-0.007326,0.003069,0.000000
8075.677676,-1.007326,0.042734,-0.067156,2.753357,0.201466,0.494505,0.689865,0.018314,0.164835,-0.238094,-0.054945,-0.299145,-0.006105,0.388697,-0.319935,-0.006105,-0.018314,0.689865,0.006105,-0.164835,-0.021978,0.124542,-0.042734,-0.042734,0.262516,0.006105,-0.067156,-0.051283,-0.007326,0.003069,0.000000
8075.697838,-1.007326,-0.042734,-0.262516,2.655678,0.641026,0.665445,0.775335,-0.286936,0.201466,-0.470085,-0.531136,-1.227106,0.128204,0.557937,-0.426337,0.030525,0.067156,0.750916,0.018314,-0.311356,-0.051283,0.168499,-0.030525,0.042734,0.238094,-0.042734,-0.054945,-0.095238,-0.007326,0.003069,0.000000
8075.717758,-1.434677,-0.335775,-0.543346,2.252747,1.361416,0.799755,1.105005,-0.286936,0.470085,-0.897436,-0.018314,-2.032967,0.140415,0.933189,-0.551582,-0.054945,0.140415,0.811966,0.030525,-0.457876,-0.080585,0.139194,-0.140415,0.128204,0.091576,-0.006105,-0.067156,-0.109890,-0.007326,0.003069,0.000000
8075.737746,-1.495726,-0.384615,-0.836386,1.251526,-2.069597,0.140415,1.129427,-0.396826,0.409035,-1.080585,-0.213675,-2.142857,0.323565,0.366127,-0.196700,-0.177046,0.299145,0.579975,0.018314,-0.299145,-0.124542,0.168499,-0.409035,0.238094,0.006105,-0.054945,-0.042734,-0.153847,-0.021978,0.003069,0.000000
8075.757739,-1.178267,-0.409035,-1.153847,0.054945,-1.910868,-0.042734,-0.164835,-0.274725,0.238094,-1.336996,1.056166,-1.105005,0.347986,0.155505,-0.117880,-0.213675,0.054945,0.604395,-0.030525,-0.189255,-0.153847,0.109890,-0.067156,-0.006105,-0.018314,-0.213675,-0.067156,-0.139194,-0.021978,0.003069,0.000000
8075.777736,-1.288157,-0.409035,-0.836386,-1.141636,-1.275946,-0.189255,-0.286936,-0.006105,0.115995,-1.202686,1.593407,-0.531136,0.347986,-1.111538,1.308096,-0.372406,-0.140415,0.409035,-0.262516,-0.213675,-0.153847,0.139194,-0.091576,-0.262516,-0.030525,-0.030525,-0.030525,-0.139194,-0.021978,-0.009206,0.000000
8075.800563,-1.532356,-0.592186,-0.579975,-1.800978,-0.628815,-0.323565,-0.311356,0.018314,0.128204,-0.934067,1.288157,0.091576,0.409035,-0.274152,-1.299661,-0.409035,-0.543346,0.152626,-0.128204,-0.470085,-0.080585,0.153847,-0.335775,-0.445665,-0.054945,-0.128204,-0.030525,-0.124542,-0.021978,0.015344,0.000000
8075.817740,-1.092796,-0.543346,-0.238094,-2.692308,0.103785,-0.140415,-0.164835,-0.140415,-0.140415,-0.262516,0.164835,-0.006105,0.360195,-0.562406,0.767886,-0.103785,-0.201466,0.128204,-0.030525,-0.592186,-0.021978,0.183149,-0.738707,-0.201466,-0.067156,0.006105,-0.006105,-0.095238,-0.021978,0.027618,0.000000
8075.837746,-0.763126,-0.152626,-0.152626,-3.669109,1.117216,-0.103785,-0.506716,0.115995,0.189255,0.201466,1.227106,0.201466,0.079365,-0.186367,0.008811,0.152626,-0.286936,0.042734,-0.030525,-0.262516,-0.007326,0.168499,-0.311356,-0.091576,-0.091576,-0.042734,0.030525,-0.021978,-0.051283,0.003069,0.000000
8075.857713,-0.177046,0.128204,0.006105,-3.705738,1.605618,-0.115995,-0.531136,0.177046,0.250305,0.091576,-0.079365,0.115995,0.189255,-0.765968,0.430528,0.494505,0.030525,-0.006105,0.115995,-0.091576,-0.007326,0.139194,-0.030525,0.189255,-0.079365,-0.091576,0.006105,-0.080585,-0.021978,0.027618,0.000000
8075.877759,0.091576,0.250305,0.054945,-2.802198,1.214897,-0.225885,0.115995,0.274725,0.360195,-0.042734,0.128204,0.384615,0.262516,-0.437863,0.166661,0.628815,0.164835,-0.128204,0.299145,-0.225885,-0.007326,0.139194,0.103785,0.115995,-0.054945,0.006105,-0.018314,-0.095238,-0.021978,0.003069,0.000000
8075.899695,0.372406,0.262516,0.042734,-1.886446,0.787546,-0.238094,0.506716,0.311356,0.543346,0.128204,-0.018314,0.592186,0.286936,-0.180592,-0.097742,0.677656,0.213675,-0.250305,0.311356,-0.128204,-0.007326,0.095238,0.115995,0.604395,0.030525,0.091576,-0.079365,-0.153847,-0.051283,-0.003069,0.000000
8075.917750,0.897436,0.445665,0.042734,-0.946276,-0.067156,-0.079365,0.897436,0.396826,0.360195,0.030525,-0.714285,1.227106,0.164835,0.023893,-0.111103,0.567766,0.152626,-0.262516,0.103785,0.030525,-0.007326,0.095238,0.006105,0.567766,0.006105,-0.006105,-0.201466,-0.139194,-0.080585,0.003069,0.000000
8075.937753,0.873016,0.457876,0.262516,0.042734,-0.848597,-0.238094,1.202686,0.360195,0.225885,-0.103785,-1.056166,0.592186,0.115995,0.311851,0.756802,0.494505,0.140415,-0.311356,0.738707,0.042734,-0.007326,0.095238,0.079365,0.299145,0.152626,-0.006105,-0.372406,-0.168499,-0.095238,0.003069,0.000000
8075.957736,0.494505,0.347986,0.372406,1.410257,0.177046,0.836386,1.324787,0.299145,0.079365,-0.177046,-1.043957,1.214897,0.128204,0.895830,0.462357,0.128204,-0.103785,-0.335775,0.421246,-0.006105,-0.007326,0.109890,-0.042734,-0.079365,-0.006105,-0.128204,-0.238094,-0.183149,-0.153847,-0.015344,0.000000
8075.977736,-0.006105,0.067156,0.189255,2.045177,-0.103785,0.054945,1.239317,-0.091576,-0.030525,-0.018314,-1.678877,0.824175,0.225885,0.274229,0.166890,-0.115995,-0.323565,-0.225885,0.030525,0.091576,-0.007326,0.183149,0.006105,-0.238094,0.018314,-0.030525,-0.115995,-0.183149,-0.168499,0.009206,0.000000
8075.997658,-0.457876,-0.518925,0.421246,2.399267,-0.799755,-0.091576,0.799755,-0.689865,-0.103785,0.042734,-0.897436,1.019537,0.067156,0.368083,-0.136350,-0.286936,-0.152626,0.018314,0.189255,0.372406,-0.007326,0.285715,-0.030525,-0.372406,-0.067156,0.030525,-0.103785,-0.080585,-0.153847,-0.009206,0.000000
8076.017715,-0.311356,-0.763126,0.653236,1.581196,-1.361416,0.018314,0.238094,-0.860806,0.042734,-0.115995,-0.067156,1.568987,0.042734,-0.320395,-0.267471,-0.347986,0.018314,-0.006105,-0.018314,0.665445,-0.007326,0.271063,0.079365,-0.335775,-0.152626,-0.018314,0.006105,-0.021978,-0.139194,0.003069,0.000000
8076.037732,-0.006105,-0.738707,0.628815,0.982906,0.323565,0.518925,-0.042734,-0.921856,-0.079365,-0.335775,1.007326,1.886446,0.164835,-1.324096,-0.505066,0.115995,0.030525,-0.384615,-0.018314,0.262516,-0.021978,0.021978,0.115995,-0.494505,-0.128204,-0.018314,0.006105,-0.080585,-0.168499,0.021482,0.000000
8076.057727,-0.201466,-0.811966,0.311356,0.518925,0.628815,0.909645,0.128204,-0.689865,-0.286936,0.067156,1.263737,1.507936,0.030525,-0.915470,-0.027854,0.409035,-0.054945,-0.689865,0.054945,0.396826,-0.007326,0.021978,0.042734,-0.433455,-0.115995,0.006105,0.006105,-0.036631,-0.183149,-0.070580,0.000000
8076.077761,-0.042734,-0.934067,0.091576,0.628815,-0.042734,1.361416,0.177046,-0.946276,-0.543346,0.518925,0.189255,0.677656,0.018314,-0.751415,0.086877,0.750916,-0.115995,-0.457876,-0.067156,0.738707,-0.007326,-0.007326,0.006105,-0.360195,-0.323565,0.079365,0.030525,-0.036631,-0.183149,0.003069,0.000000
8076.098531,0.384615,-1.056166,0.274725,0.543346,-0.238094,0.982906,0.286936,-0.995115,-0.799755,1.300365,-0.030525,0.616606,-0.201466,-0.631771,-0.595710,0.897436,0.164835,-0.409035,-0.030525,0.543346,-0.007326,-0.007326,0.225885,0.103785,-0.115995,0.128204,0.140415,-0.021978,-0.183149,0.003069,0.000000
8076.117758,1.056166,-0.677656,-0.115995,0.433455,-0.775335,0.653236,0.311356,-0.860806,-0.811966,2.533577,-0.201466,0.042734,-0.409035,-0.573909,-0.555914,0.750916,0.286936,-0.482296,0.189255,0.433455,-0.007326,0.007326,0.518925,0.311356,-0.079365,0.091576,0.164835,-0.007326,-0.212454,-0.003069,0.000000
8076.137727,1.263737,-0.470085,-0.250305,0.628815,-1.031746,0.299145,-0.091576,-0.641026,-0.946276,3.730158,0.030525,-0.311356,-0.457876,0.461581,-0.926737,0.555555,0.323565,-0.299145,0.079365,0.433455,-0.021978,-0.007326,0.531136,0.482296,-0.067156,0.189255,0.042734,0.007326,-0.153847,0.009206,0.000000
8076.157745,1.678877,-0.115995,-0.543346,0.579975,-1.495726,0.042734,-0.103785,-0.384615,-0.653236,4.548229,0.787546,-0.555555,-0.445665,0.264776,-0.115613,0.103785,0.299145,-0.091576,0.018314,0.140415,-0.051283,-0.007326,0.555555,0.641026,-0.201466,0.067156,-0.006105,-0.007326,-0.183149,0.003069,0.000000
8076.177668,1.471306,0.189255,-0.592186,0.384615,-2.032967,-0.225885,-0.409035,-0.164835,-0.311356,4.206348,1.923077,-0.934067,-0.311356,1.684692,1.360544,0.006105,0.262516,-0.006105,0.006105,-0.079365,-0.021978,-0.007326,0.506716,0.421246,-0.262516,0.042734,-0.067156,-0.007326,-0.227106,-0.003069,0.000000
8076.197680,1.813187,0.299145,-0.567766,-0.091576,-1.031746,-0.128204,-0.848597,-0.274725,-0.067156,3.888889,2.741148,-0.811966,-0.177046,0.433340,0.272195,-0.384615,-0.042734,-0.006105,-0.225885,-0.030525,-0.036631,-0.007326,0.433455,-0.006105,-0.360195,0.006105,-0.006105,-0.007326,-0.197802,-0.003069,0.000000
8076.217727,1.483517,-0.067156,-0.384615,-0.946276,-0.763126,-0.091576,-1.837606,-0.555555,-0.067156,4.633699,3.290598,-0.604395,-0.128204,0.366088,0.071255,-0.274725,-0.189255,-0.189255,-0.067156,-0.250305,-0.065933,-0.007326,0.250305,0.006105,-0.262516,-0.067156,-0.115995,-0.051283,-0.139194,0.052168,0.000000
8076.237728,1.349207,-0.054945,-0.225885,-1.605618,0.164835,-0.201466,-2.387058,-0.677656,-0.225885,4.621490,4.023199,-0.702076,-0.018314,0.174577,0.313811,-0.177046,-0.445665,-0.067156,-0.079365,-0.311356,-0.065933,-0.007326,-0.042734,-0.115995,-0.531136,0.018314,-0.030525,-0.021978,-0.197802,-0.003069,0.000000
8076.257755,1.056166,-0.225885,-0.299145,-1.544567,0.995115,0.457876,-2.521368,-0.824175,-0.030525,4.658119,2.020758,-0.641026,-0.042734,0.267632,0.436282,-0.238094,-0.531136,-0.018314,-0.030525,-0.433455,-0.065933,-0.007326,-0.262516,-0.189255,-0.653236,-0.042734,0.006105,-0.021978,-0.197802,-0.033756,0.000000
8076.277724,0.702076,-0.067156,-0.335775,-1.166056,0.738707,0.873016,-2.765568,-0.238094,0.054945,4.340660,-0.702076,-0.714285,-0.006105,-0.242540,0.562099,-0.262516,-0.567766,-0.128204,-0.103785,-0.433455,-0.109890,0.007326,-0.250305,-0.189255,-0.653236,-0.018314,0.006105,-0.124542,-0.153847,0.003069,0.000000
8076.298917,0.641026,0.006105,-0.421246,-0.787546,0.067156,0.860806,-2.789988,0.115995,-0.018314,3.766788,-1.862026,-0.555555,-0.006105,-0.417819,0.271185,-0.274725,-0.518925,-0.335775,-0.067156,0.054945,-0.080585,0.007326,-0.054945,-0.274725,-0.360195,-0.006105,-0.006105,-0.036631,-0.124542,0.003069,0.000000
8076.317665,0.750916,-0.006105,-0.409035,-0.128204,0.091576,0.335775,-2.338217,0.372406,0.054945,2.264957,-2.435898,-0.128204,-0.164835,0.088073,-0.054885,-0.201466,-0.177046,-0.409035,0.018314,0.079365,-0.080585,0.109890,0.164835,-0.140415,-0.140415,0.006105,0.006105,0.007326,-0.109890,0.003069,0.000000
8076.337717,0.714285,-0.054945,-0.470085,-0.177046,-0.177046,0.189255,-1.263737,0.873016,0.103785,0.958487,-3.034187,-0.091576,-0.201466,0.032684,0.044664,-0.323565,0.189255,-0.335775,-0.030525,0.128204,-0.124542,0.212454,0.409035,0.225885,-0.164835,0.018314,0.018314,0.007326,-0.065933,-0.003069,0.000000
8076.357751,0.897436,0.079365,-0.372406,0.054945,-0.689865,0.128204,-0.775335,0.995115,-0.115995,-0.555555,-3.156288,-0.042734,-0.177046,-0.000239,-0.061063,-0.189255,0.409035,-0.225885,0.079365,0.091576,-0.021978,0.241758,0.555555,0.274725,-0.274725,-0.079365,0.054945,0.007326,-0.065933,0.009206,0.000000
