t,a_il_0,a_il_1,a_il_2,a_il_3,a_il_4,a_il_5,a_il_6,a_il_7,a_il_8,a_il_9,a_il_10,a_il_11,a_il_12,a_il_13,a_il_14,a_il_15,a_il_16,a_il_17,a_il_18,a_il_19,a_il_20,a_il_21,a_il_22,a_il_23,a_il_24,a_il_25,a_il_26,a_il_27,a_il_28,a_il_29,a_il_30
8025.334739,0.283629,0.799763,-0.067522,-0.154307,0.054719,-0.246559,0.599661,-0.693730,0.426786,-1.616250,-1.445816,20.000000,-0.238107,-0.141708,0.248574,0.519852,-20.000000,-0.043148,-0.089018,-0.256618,0.031771,-1.631856,1.464788,-0.000038,-0.104632,-0.540333,0.320115,2.396980,-20.000000,20.000000,5.264920
8025.354775,0.344030,0.827481,-0.078691,-0.102007,0.063713,-0.329514,0.605194,-0.678743,0.556254,-1.634044,-1.412723,20.000000,-0.250047,-0.139242,0.027497,0.422094,-20.000000,-0.014657,-0.045741,-0.336742,0.035966,-1.614096,1.466203,0.011468,-0.112866,-0.542298,0.310371,2.517330,-20.000000,20.000000,5.230069
8025.374782,0.394950,0.765753,-0.099437,-0.047803,0.058283,-0.205887,0.641642,-0.637270,0.444233,-1.682928,-1.431629,20.000000,-0.278081,-0.126569,-0.054408,0.353752,-20.000000,0.040607,-0.007542,-0.383360,0.038151,-1.615818,1.466056,0.007651,-0.139874,-0.546881,0.315800,2.607972,-20.000000,20.000000,5.214159
8025.394779,0.415444,0.650868,-0.130774,-0.024910,0.058468,0.006622,0.688809,-0.628583,0.017032,-1.740947,-1.498685,20.000000,-0.336810,-0.116581,-0.078595,0.249802,-20.000000,0.122078,-0.000078,-0.380491,0.078304,-1.633112,1.441964,0.023342,-0.125907,-0.520537,0.334777,2.647657,-20.000000,20.000000,5.231164
8025.414770,0.421255,0.592372,-0.131283,0.017354,0.062319,0.185162,0.707808,-0.634188,-0.173578,-1.771482,-1.545020,20.000000,-0.378406,-0.132931,-0.146439,0.100642,-20.000000,0.148594,0.018590,-0.367287,0.118186,-1.619304,1.426922,-0.014816,-0.114908,-0.517131,0.360905,2.607318,-20.000000,20.000000,5.213536
8025.434762,0.406850,0.512542,-0.140159,0.018916,0.067247,0.267217,0.728802,-0.666607,-0.552080,-1.811654,-1.593549,20.000000,-0.388079,-0.095852,-0.134754,0.009111,-20.000000,0.120890,0.026250,-0.291008,0.187993,-1.638948,1.435128,-0.046083,-0.114198,-0.487141,0.375506,2.517047,-20.000000,20.000000,5.220367
8025.454775,0.374265,0.446866,-0.102774,-0.040744,0.066067,0.295375,0.754990,-0.696670,-0.766350,-1.816033,-1.670713,20.000000,-0.333629,-0.108393,-0.101488,-0.133857,-20.000000,0.120137,-0.023243,-0.212323,0.226558,-1.649584,1.430263,-0.008608,-0.095062,-0.461970,0.374598,2.391648,-20.000000,20.000000,5.272899
8025.474785,0.378177,0.458156,-0.120000,-0.104405,0.053946,0.271672,0.759151,-0.703917,-0.581941,-1.760529,-1.735901,20.000000,-0.307354,-0.052196,0.027029,-0.071399,-20.000000,0.052702,-0.060192,-0.174709,0.218923,-1.663125,1.429269,-0.037834,-0.060162,-0.470628,0.373580,2.253674,-20.000000,20.000000,5.336477
8025.494752,0.363026,0.521925,-0.126347,-0.145419,0.010182,0.140317,0.744526,-0.687732,-0.122820,-1.697053,-1.723568,20.000000,-0.297674,-0.032448,0.152173,0.147007,-20.000000,-0.013154,-0.100776,-0.153291,0.165293,-1.659787,1.454314,-0.070896,-0.068607,-0.492488,0.352061,2.141421,-20.000000,20.000000,5.388870
8025.514766,0.334924,0.612448,-0.128624,-0.168950,-0.011015,-0.064584,0.689820,-0.681172,0.239161,-1.629518,-1.642128,20.000000,-0.280257,-0.027194,0.287378,0.381722,-20.000000,-0.026357,-0.126082,-0.155891,0.115241,-1.630239,1.451433,-0.043646,-0.066643,-0.516691,0.343185,2.109523,-20.000000,20.000000,5.446422
8025.534815,0.302054,0.697703,-0.084159,-0.218494,-0.043429,-0.128727,0.653638,-0.694897,0.350773,-1.596276,-1.555751,20.000000,-0.224450,-0.097900,0.279860,0.418231,-20.000000,-0.043012,-0.103230,-0.188138,0.087536,-1.618301,1.460195,-0.006017,-0.105432,-0.549188,0.336142,2.162759,-20.000000,20.000000,5.481012
8025.554773,0.384398,0.749379,-0.088665,-0.189127,-0.027347,-0.237549,0.613456,-0.674465,0.534187,-1.557328,-1.499960,20.000000,-0.203831,-0.107060,0.268707,0.497593,-20.000000,-0.006577,-0.051693,-0.280531,0.025490,-1.614419,1.461705,0.032953,-0.109476,-0.573363,0.311695,2.300792,-20.000000,20.000000,5.460984
8025.574747,0.452001,0.723542,-0.110744,-0.121877,-0.008452,-0.288954,0.635918,-0.634069,0.561779,-1.569695,-1.478474,20.000000,-0.278462,-0.095556,0.202815,0.444975,-20.000000,0.019765,-0.003932,-0.340491,0.017466,-1.610912,1.475317,0.011933,-0.129366,-0.567191,0.302759,2.436674,-20.000000,20.000000,5.439288
8025.594706,0.491083,0.672080,-0.129856,-0.068597,0.001334,-0.205350,0.665441,-0.624181,0.312348,-1.609045,-1.498269,20.000000,-0.323835,-0.114984,0.154299,0.337382,-20.000000,0.085164,0.033554,-0.367913,0.044368,-1.602615,1.452239,0.021754,-0.177165,-0.556075,0.319591,2.519759,-20.000000,20.000000,5.444536
8025.614710,0.534350,0.601727,-0.136039,-0.040081,0.007701,-0.005387,0.680705,-0.612290,-0.071715,-1.638322,-1.546950,20.000000,-0.368284,-0.107837,0.145400,0.269343,-20.000000,0.133606,0.036088,-0.362116,0.086376,-1.607460,1.434458,0.024495,-0.159852,-0.532919,0.339537,2.575829,-20.000000,20.000000,5.439938
8025.634766,0.496194,0.568425,-0.123132,0.014464,0.013949,0.146469,0.685322,-0.619817,-0.353549,-1.684567,-1.573312,20.000000,-0.356709,-0.127146,0.130495,0.202582,-20.000000,0.147223,0.053261,-0.331050,0.140819,-1.615887,1.431495,0.013961,-0.151327,-0.500425,0.357223,2.570651,-20.000000,20.000000,5.433927
8025.654778,0.431428,0.548188,-0.096232,0.011411,-0.003586,0.211511,0.708686,-0.640573,-0.655107,-1.721184,-1.600109,20.000000,-0.314896,-0.136786,0.086107,0.089038,-20.000000,0.126697,0.019066,-0.258673,0.228982,-1.627602,1.423028,-0.005280,-0.136786,-0.495459,0.386040,2.533041,-20.000000,20.000000,5.465208
8025.674773,0.394825,0.520945,-0.106252,-0.041114,-0.005447,0.178651,0.693471,-0.678675,-0.707305,-1.707722,-1.636163,20.000000,-0.301583,-0.069295,0.091971,0.035041,-20.000000,0.055569,-0.033571,-0.236668,0.242096,-1.637635,1.413195,-0.054480,-0.096668,-0.505057,0.386057,2.481322,-20.000000,20.000000,5.512889
8025.694866,0.347958,0.537509,-0.103629,-0.104871,-0.024704,0.158759,0.702525,-0.678705,-0.465325,-1.667800,-1.669314,20.000000,-0.287889,-0.089909,0.149052,0.099450,-20.000000,0.009128,-0.099953,-0.229101,0.228485,-1.645227,1.410889,-0.054096,-0.083295,-0.497174,0.388330,2.416497,-20.000000,20.000000,5.550855
8025.714757,0.378609,0.589940,-0.109088,-0.138849,-0.039690,0.045044,0.682115,-0.658807,0.068051,-1.613878,-1.658596,20.000000,-0.238121,-0.030810,0.243287,0.261494,-20.000000,-0.016665,-0.123741,-0.237467,0.172768,-1.643749,1.456453,-0.025439,-0.048647,-0.526779,0.351120,2.384054,-20.000000,20.000000,5.599456
8025.734754,0.386936,0.623081,-0.115117,-0.214849,-0.063285,-0.043162,0.657133,-0.656542,0.422750,-1.558215,-1.639650,20.000000,-0.232675,-0.032060,0.324429,0.382912,-20.000000,-0.032586,-0.116053,-0.250458,0.108756,-1.615861,1.448730,-0.028771,-0.083060,-0.559328,0.342673,2.393201,-20.000000,20.000000,5.665134
8025.754696,0.421097,0.661537,-0.092721,-0.230604,-0.072161,-0.053510,0.664592,-0.636922,0.584218,-1.543287,-1.591125,20.000000,-0.177710,-0.080581,0.345577,0.449725,-20.000000,-0.031067,-0.081544,-0.305778,0.049638,-1.615143,1.466543,0.029374,-0.114123,-0.575488,0.322022,2.479512,-20.000000,20.000000,5.687140
8025.774770,0.476198,0.655399,-0.122018,-0.168472,-0.053494,-0.129432,0.644464,-0.618128,0.635362,-1.532114,-1.539566,20.000000,-0.260621,-0.081731,0.423211,0.526649,-20.000000,0.005596,-0.034000,-0.374938,0.013201,-1.607189,1.478397,0.024942,-0.143888,-0.576723,0.304017,2.597924,-20.000000,20.000000,5.672571
8025.794723,0.514297,0.645456,-0.116607,-0.119330,-0.042973,-0.191755,0.642094,-0.609718,0.489995,-1.550789,-1.515061,20.000000,-0.298859,-0.090667,0.394496,0.474374,-20.000000,0.084357,0.010397,-0.376624,0.019224,-1.586534,1.469290,0.038075,-0.160263,-0.579644,0.301168,2.706810,-20.000000,20.000000,5.659385
8025.814752,0.551525,0.623067,-0.132500,-0.102015,-0.046499,-0.110292,0.648701,-0.590022,0.025683,-1.562064,-1.515476,20.000000,-0.305119,-0.057222,0.443278,0.502940,-20.000000,0.134868,0.060359,-0.362764,0.048240,-1.599842,1.456163,0.048290,-0.163032,-0.545290,0.333628,2.785665,-20.000000,20.000000,5.660212
8025.834754,0.572287,0.592399,-0.138533,-0.017709,-0.019863,0.048364,0.655324,-0.581081,-0.332039,-1.606531,-1.511724,20.000000,-0.335363,-0.059387,0.417541,0.432237,-20.000000,0.163353,0.055443,-0.352267,0.103581,-1.614564,1.438509,0.039696,-0.126642,-0.522626,0.353759,2.828798,-20.000000,20.000000,5.672870
8025.854684,0.577425,0.582843,-0.132121,0.019349,-0.022495,0.089555,0.653042,-0.585450,-0.643027,-1.617145,-1.521656,20.000000,-0.349420,-0.054794,0.456788,0.476692,-20.000000,0.135741,0.045696,-0.301994,0.185493,-1.625222,1.428008,-0.009931,-0.119838,-0.510866,0.393122,2.843072,-20.000000,20.000000,5.691033
8025.874790,0.539749,0.578958,-0.111295,-0.016654,-0.042724,0.077695,0.663165,-0.613618,-0.756403,-1.614511,-1.556741,20.000000,-0.311146,-0.039126,0.439313,0.427498,-20.000000,0.094760,0.000930,-0.268244,0.235122,-1.643868,1.427892,-0.013070,-0.081680,-0.513141,0.406737,2.837507,-20.000000,20.000000,5.704778
8025.894749,0.510512,0.611849,-0.090243,-0.055894,-0.040765,0.021737,0.636183,-0.643340,-0.583604,-1.567212,-1.565666,20.000000,-0.247085,-0.061935,0.506572,0.514919,-20.000000,0.021130,-0.079371,-0.284118,0.207738,-1.662612,1.412984,-0.023518,-0.064653,-0.534104,0.386644,2.849245,-20.000000,20.000000,5.746914
8025.914752,0.506045,0.626726,-0.106720,-0.097361,-0.052346,-0.060934,0.626244,-0.632730,-0.079906,-1.518111,-1.563415,20.000000,-0.244508,-0.064996,0.533552,0.555809,-20.000000,-0.012441,-0.109306,-0.299117,0.178657,-1.643116,1.425116,-0.021064,-0.084117,-0.561238,0.358135,2.843765,-20.000000,20.000000,5.755914
8025.934724,0.478605,0.653301,-0.107515,-0.172678,-0.093243,-0.070500,0.622630,-0.634135,0.422709,-1.484024,-1.577512,20.000000,-0.243448,-0.053181,0.535377,0.569239,-20.000000,-0.027617,-0.121983,-0.334771,0.124136,-1.617108,1.456404,-0.018099,-0.086126,-0.585144,0.331668,2.849345,-20.000000,20.000000,5.755346
8025.954794,0.513543,0.645792,-0.123128,-0.238694,-0.130487,-0.121539,0.638070,-0.610379,0.630778,-1.452004,-1.557655,20.000000,-0.278054,-0.070678,0.612741,0.649512,-20.000000,-0.017278,-0.125648,-0.368408,0.050968,-1.599887,1.448727,-0.000129,-0.111329,-0.620516,0.328460,2.885811,-20.000000,20.000000,5.735881
8025.974777,0.592478,0.666272,-0.129162,-0.199811,-0.113102,-0.175122,0.622523,-0.596741,0.683824,-1.446965,-1.508656,20.000000,-0.257762,-0.086024,0.681859,0.707272,-20.000000,-0.001239,-0.070179,-0.399663,0.008359,-1.618742,1.461747,0.053830,-0.134724,-0.597389,0.309056,2.962548,-20.000000,20.000000,5.718214
8025.994715,0.653186,0.672129,-0.120693,-0.162255,-0.115543,-0.181019,0.629619,-0.602887,0.534440,-1.464713,-1.488753,20.000000,-0.256210,-0.037964,0.732276,0.762840,-20.000000,0.058646,0.012574,-0.384776,0.019625,-1.610904,1.491664,0.069379,-0.129420,-0.593893,0.317004,3.046746,-20.000000,20.000000,5.712489
8026.014749,0.674715,0.654220,-0.139082,-0.103828,-0.095042,-0.136835,0.635104,-0.599405,0.022628,-1.492741,-1.467851,20.000000,-0.285499,-0.030605,0.736714,0.757672,-20.000000,0.112420,0.064953,-0.361302,0.041550,-1.612178,1.476472,0.073034,-0.151099,-0.585468,0.342169,3.097438,-20.000000,20.000000,5.724973
8026.034841,0.667541,0.648328,-0.108318,-0.024689,-0.066256,0.014013,0.647975,-0.591308,-0.270346,-1.530819,-1.458723,20.000000,-0.278614,-0.061639,0.727150,0.761709,-20.000000,0.167477,0.086672,-0.340469,0.095974,-1.623979,1.474930,0.079273,-0.123399,-0.545593,0.362272,3.135982,-20.000000,20.000000,5.735806
8026.054788,0.662799,0.639627,-0.134835,0.018223,-0.044790,-0.067009,0.648388,-0.599400,-0.500335,-1.532547,-1.456949,20.000000,-0.332485,-0.053097,0.703873,0.769617,-20.000000,0.172659,0.058435,-0.302899,0.160350,-1.615775,1.439530,0.040067,-0.128494,-0.539681,0.381573,3.146310,-20.000000,20.000000,5.721734
8026.074785,0.612441,0.668288,-0.117428,0.017174,-0.042619,-0.126753,0.643898,-0.630121,-0.751823,-1.546790,-1.442862,20.000000,-0.325221,-0.067292,0.669473,0.738858,-20.000000,0.121853,0.011165,-0.281336,0.222745,-1.625236,1.423017,0.008100,-0.121014,-0.523314,0.380025,3.136716,-20.000000,20.000000,5.719591
8026.094722,0.592044,0.683899,-0.105654,-0.026483,-0.024397,-0.095145,0.646742,-0.645480,-0.704844,-1.526843,-1.456999,20.000000,-0.275888,-0.063997,0.691477,0.772574,-20.000000,0.042408,-0.057000,-0.276624,0.219146,-1.656288,1.406425,0.006601,-0.076957,-0.529644,0.373702,3.139389,-20.000000,20.000000,5.747522
8026.114675,0.585891,0.675673,-0.110267,-0.075624,-0.038378,-0.084497,0.654223,-0.639298,-0.335788,-1.489905,-1.478147,20.000000,-0.256909,-0.067149,0.696462,0.769104,-20.000000,-0.015459,-0.103147,-0.296668,0.191138,-1.656010,1.410930,-0.001966,-0.061494,-0.547535,0.354775,3.114566,-20.000000,20.000000,5.751613
8026.134733,0.575819,0.678833,-0.112593,-0.162456,-0.080512,-0.089336,0.641504,-0.636391,0.203973,-1.453821,-1.518187,20.000000,-0.268450,-0.058992,0.685680,0.772058,-20.000000,-0.027045,-0.120928,-0.331166,0.143827,-1.633567,1.446911,-0.004410,-0.074245,-0.568881,0.316222,3.089937,-20.000000,20.000000,5.735428
8026.154765,0.581428,0.674633,-0.120844,-0.245340,-0.112563,-0.073050,0.641248,-0.639130,0.407732,-1.444833,-1.542913,20.000000,-0.249447,-0.052362,0.663218,0.718885,-20.000000,-0.044628,-0.133761,-0.352857,0.103727,-1.625570,1.455252,0.031041,-0.089952,-0.589703,0.294893,3.093245,-20.000000,20.000000,5.744431
8026.174762,0.617684,0.663559,-0.118334,-0.232222,-0.115864,-0.054410,0.627550,-0.631003,0.607513,-1.429788,-1.533443,20.000000,-0.219900,-0.023416,0.714717,0.763757,-20.000000,-0.007739,-0.089853,-0.395488,0.042773,-1.613457,1.481242,0.068372,-0.088865,-0.611434,0.299176,3.114806,-20.000000,20.000000,5.742465
8026.194716,0.645389,0.672546,-0.109270,-0.201225,-0.103118,-0.104279,0.634181,-0.623422,0.617798,-1.448097,-1.517379,20.000000,-0.241020,-0.047532,0.694787,0.748499,-20.000000,0.050172,-0.019320,-0.397499,0.031111,-1.594619,1.495098,0.088446,-0.099823,-0.604426,0.300972,3.151678,-20.000000,20.000000,5.745078
8026.214677,0.667554,0.657285,-0.119598,-0.152383,-0.101593,-0.126517,0.637680,-0.617287,0.272282,-1.467135,-1.501848,20.000000,-0.286190,-0.061925,0.660993,0.703826,-20.000000,0.127349,0.054508,-0.379717,0.047042,-1.568858,1.488509,0.097552,-0.147357,-0.606861,0.319217,3.155264,-20.000000,20.000000,5.746104
8026.234727,0.689458,0.631115,-0.128574,-0.087872,-0.070183,-0.087595,0.641390,-0.609770,-0.130855,-1.500852,-1.487092,20.000000,-0.306532,-0.072147,0.646905,0.675276,-20.000000,0.153447,0.082331,-0.356814,0.079923,-1.592539,1.469923,0.081221,-0.155983,-0.580874,0.333912,3.163031,-20.000000,20.000000,5.756426
8026.254742,0.710859,0.622419,-0.140451,-0.019706,-0.055621,-0.164866,0.655263,-0.617328,-0.447785,-1.512328,-1.474237,20.000000,-0.312322,-0.044036,0.632172,0.660957,-20.000000,0.173503,0.069579,-0.326020,0.134081,-1.602892,1.443863,0.065823,-0.123194,-0.563241,0.356737,3.151205,-20.000000,20.000000,5.754206
8026.274662,0.674108,0.618072,-0.141819,-0.000208,-0.025438,-0.163568,0.649499,-0.632970,-0.715261,-1.525263,-1.477485,20.000000,-0.356609,-0.054893,0.611160,0.635590,-20.000000,0.145762,0.033275,-0.290676,0.197404,-1.611941,1.428076,0.018714,-0.122622,-0.535498,0.361948,3.119231,-20.000000,20.000000,5.754951
8026.294667,0.635054,0.641112,-0.121860,-0.051233,-0.021724,-0.128928,0.639264,-0.650030,-0.689104,-1.520302,-1.495803,20.000000,-0.330462,-0.049608,0.614461,0.621900,-20.000000,0.083418,-0.026802,-0.281227,0.202547,-1.633893,1.426866,0.003135,-0.081097,-0.532165,0.361194,3.098788,-20.000000,20.000000,5.775029
8026.314676,0.604611,0.643335,-0.109491,-0.100285,-0.032119,-0.050712,0.648876,-0.657057,-0.354611,-1.508543,-1.530256,20.000000,-0.302237,-0.070775,0.598073,0.608199,-20.000000,0.022103,-0.068234,-0.312988,0.187638,-1.639833,1.426745,-0.012277,-0.071804,-0.543637,0.339416,3.065225,-20.000000,20.000000,5.781878
8026.334767,0.561499,0.651908,-0.106198,-0.158019,-0.067142,-0.001789,0.650544,-0.658678,0.194049,-1.495260,-1.563533,20.000000,-0.286918,-0.102442,0.579967,0.594719,-20.000000,-0.005185,-0.116146,-0.349246,0.146925,-1.633455,1.431890,0.004604,-0.071727,-0.572907,0.325363,3.041636,-20.000000,20.000000,5.769153
8026.354774,0.547443,0.642212,-0.107276,-0.243812,-0.105720,0.056845,0.649973,-0.656803,0.377900,-1.486532,-1.595622,20.000000,-0.274039,-0.080180,0.538303,0.545691,-20.000000,-0.025093,-0.120103,-0.370577,0.109525,-1.629326,1.451347,0.013477,-0.077016,-0.576097,0.303570,3.034236,-20.000000,20.000000,5.789388
8026.374739,0.562554,0.617836,-0.118815,-0.251816,-0.109952,0.083582,0.637837,-0.628263,0.585896,-1.484997,-1.597698,20.000000,-0.257480,-0.069827,0.551099,0.556583,-20.000000,0.001635,-0.091101,-0.404424,0.060460,-1.625160,1.474500,0.051577,-0.091844,-0.611144,0.296338,3.040109,-20.000000,20.000000,5.793671
8026.394728,0.603756,0.591571,-0.120366,-0.225412,-0.095681,0.050431,0.655675,-0.615119,0.580661,-1.493472,-1.600108,20.000000,-0.261477,-0.094981,0.509923,0.540213,-20.000000,0.047214,-0.020387,-0.406405,0.049179,-1.615466,1.474843,0.075338,-0.139441,-0.595740,0.305364,3.041483,-20.000000,20.000000,5.808080
8026.414728,0.615006,0.590582,-0.116936,-0.175991,-0.095157,0.011896,0.657553,-0.617186,0.226623,-1.529040,-1.576024,20.000000,-0.271312,-0.088711,0.490817,0.493848,-20.000000,0.105245,0.039814,-0.390101,0.076663,-1.605311,1.468695,0.090939,-0.155232,-0.579863,0.327695,3.032921,-20.000000,20.000000,5.825979
8026.434928,0.635968,0.577517,-0.123767,-0.101269,-0.053079,0.008653,0.658205,-0.624215,-0.268186,-1.563169,-1.549884,20.000000,-0.305379,-0.069146,0.485634,0.483468,-20.000000,0.135802,0.064832,-0.364701,0.114806,-1.613167,1.453837,0.068951,-0.142566,-0.553575,0.353042,3.018861,-20.000000,20.000000,5.849897
8026.454773,0.654963,0.565564,-0.127151,-0.030963,-0.016692,-0.079205,0.660468,-0.633997,-0.527234,-1.572345,-1.542990,20.000000,-0.338365,-0.026617,0.494791,0.490165,-20.000000,0.176376,0.066844,-0.325938,0.162326,-1.598742,1.458508,0.047051,-0.110946,-0.538858,0.369526,3.001044,-20.000000,20.000000,5.861377
8026.474749,0.636807,0.599723,-0.116454,-0.023325,-0.019309,-0.117089,0.654454,-0.653533,-0.697939,-1.568398,-1.536641,20.000000,-0.320817,-0.048142,0.493289,0.472599,-20.000000,0.130620,0.038049,-0.294613,0.222856,-1.618576,1.437602,0.025099,-0.103236,-0.533097,0.394635,2.968312,-20.000000,20.000000,5.883886
8026.494741,0.622427,0.618444,-0.109406,-0.065211,-0.025275,-0.083106,0.655027,-0.664219,-0.643498,-1.552429,-1.548438,20.000000,-0.285135,-0.063730,0.507985,0.485156,-20.000000,0.053777,-0.029971,-0.289925,0.222467,-1.644035,1.423251,0.014333,-0.077975,-0.540206,0.388817,2.952440,-20.000000,20.000000,5.913144
8026.514732,0.600086,0.615065,-0.094698,-0.114805,-0.026606,-0.030257,0.651876,-0.661711,-0.327448,-1.529808,-1.574298,20.000000,-0.259034,-0.100084,0.505894,0.482558,-20.000000,0.006548,-0.080753,-0.312806,0.196066,-1.647362,1.418688,0.012755,-0.076242,-0.548239,0.377783,2.938825,-20.000000,20.000000,5.914364
8026.534745,0.569128,0.597770,-0.112682,-0.177875,-0.057239,0.017391,0.659659,-0.658856,0.166631,-1.515050,-1.613233,20.000000,-0.283644,-0.098734,0.478271,0.463465,-20.000000,-0.013261,-0.124141,-0.345627,0.158858,-1.629348,1.425128,-0.008415,-0.071418,-0.574343,0.357076,2.920898,-20.000000,20.000000,5.911744
8026.554700,0.543302,0.566011,-0.121489,-0.278239,-0.095071,0.097532,0.645732,-0.645389,0.285361,-1.504772,-1.654048,20.000000,-0.291039,-0.063941,0.419195,0.388541,-20.000000,-0.033820,-0.123271,-0.362576,0.122795,-1.623036,1.454124,-0.003059,-0.068012,-0.603498,0.351964,2.894706,-20.000000,20.000000,5.930515
8026.574745,0.565167,0.540250,-0.132377,-0.269857,-0.099161,0.084714,0.655927,-0.618479,0.448601,-1.508067,-1.655378,20.000000,-0.314655,-0.089681,0.418528,0.404440,-20.000000,-0.001424,-0.092580,-0.387323,0.078587,-1.601011,1.451177,0.009001,-0.116119,-0.607108,0.333973,2.881832,-20.000000,20.000000,5.916854
8026.594730,0.569411,0.543216,-0.124714,-0.228880,-0.094995,0.016550,0.650065,-0.626366,0.456782,-1.520621,-1.641862,20.000000,-0.325204,-0.088685,0.391106,0.383443,-20.000000,0.042036,-0.025946,-0.388401,0.078548,-1.582953,1.474879,0.029387,-0.133310,-0.611024,0.340911,2.871771,-20.000000,20.000000,5.914160
8026.614723,0.568085,0.554396,-0.124606,-0.181884,-0.094110,0.005870,0.640453,-0.639124,0.126979,-1.553285,-1.623756,20.000000,-0.317961,-0.076917,0.379659,0.358026,-20.000000,0.103330,0.032298,-0.368017,0.089723,-1.577826,1.486192,0.058371,-0.156307,-0.601119,0.358090,2.851964,-20.000000,20.000000,5.928372
8026.634965,0.609149,0.534826,-0.122394,-0.128060,-0.070438,-0.000006,0.650103,-0.626059,-0.354152,-1.570697,-1.591783,20.000000,-0.319105,-0.057519,0.401592,0.376401,-20.000000,0.127819,0.053865,-0.337190,0.121537,-1.592590,1.453874,0.054659,-0.145780,-0.576245,0.394022,2.832103,-20.000000,20.000000,5.954229
8026.654754,0.619605,0.553526,-0.112752,-0.025004,-0.010119,-0.132200,0.649979,-0.643451,-0.496662,-1.586694,-1.556855,20.000000,-0.343915,-0.085954,0.458704,0.438087,-20.000000,0.156562,0.074199,-0.306569,0.152910,-1.589576,1.450827,0.033646,-0.158050,-0.566869,0.393451,2.827418,-20.000000,20.000000,5.961875
8026.674740,0.618159,0.598527,-0.125628,-0.033893,-0.028508,-0.206249,0.646804,-0.665232,-0.585956,-1.564271,-1.538652,20.000000,-0.368748,-0.075231,0.505490,0.478110,-20.000000,0.137419,0.044715,-0.273967,0.209950,-1.601024,1.432909,-0.002950,-0.129064,-0.557457,0.398745,2.822424,-20.000000,20.000000,5.985879
