t,qw,qx,qy,qz,wx,wy,wz
8054.678844,0.745040,0.001935,0.004285,0.667003,0.002494,0.005343,-0.000729
8054.697591,0.745039,0.001947,0.004314,0.667005,0.001325,-0.000509,0.004594
8054.717647,0.745039,0.001928,0.004319,0.667005,-0.003630,0.003860,-0.002547
8054.737645,0.745040,0.001913,0.004347,0.667003,0.000666,0.002910,-0.000458
8054.757639,0.745039,0.001895,0.004352,0.667004,0.002777,0.004554,0.000854
8054.777664,0.745037,0.001869,0.004362,0.667007,0.000448,0.001033,-0.000448
8054.797661,0.745037,0.001838,0.004366,0.667006,-0.002506,0.003388,0.002492
8054.817679,0.745034,0.001839,0.004402,0.667010,-0.003061,0.003351,0.000908
8054.837708,0.745029,0.001828,0.004426,0.667014,0.001190,0.005056,0.003774
8054.857681,0.745030,0.001808,0.004442,0.667014,0.001206,0.003175,-0.000719
8054.877763,0.745032,0.001784,0.004446,0.667011,0.000909,0.003433,-0.001520
8054.897980,0.745038,0.001778,0.004466,0.667005,0.000241,-0.001358,-0.000168
8054.917719,0.745040,0.001749,0.004503,0.667002,0.000109,0.005020,0.000608
8054.937712,0.745039,0.001713,0.004501,0.667004,-0.000427,0.004484,0.001138
8054.957709,0.745038,0.001696,0.004508,0.667004,0.001732,0.001588,-0.003914
8054.977769,0.745036,0.001651,0.004502,0.667007,-0.001977,0.000706,-0.004143
8054.997751,0.745040,0.001622,0.004543,0.667003,-0.002986,0.000162,0.000637
8055.017763,0.745044,0.001632,0.004558,0.666998,0.000352,0.004486,-0.002048
8055.037740,0.745048,0.001618,0.004567,0.666993,-0.001259,0.005249,-0.001774
8055.057795,0.745051,0.001618,0.004607,0.666990,-0.002285,0.003373,-0.001768
8055.077834,0.745052,0.001606,0.004614,0.666989,0.001805,0.000022,0.000612
8055.098537,0.745039,0.001600,0.004617,0.667003,0.001526,0.001354,0.004854
8055.117798,0.745034,0.001566,0.004615,0.667009,0.000925,0.002090,-0.003384
8055.137747,0.745048,0.001565,0.004607,0.666993,0.000130,0.002885,-0.000713
8055.157858,0.745054,0.001587,0.004619,0.666986,-0.004521,-0.002520,0.000919
8055.178994,0.745054,0.001607,0.004615,0.666986,0.001864,-0.002388,0.002754
8055.197833,0.745027,0.001611,0.004601,0.667016,0.002364,-0.000769,0.002467
8055.217876,0.745016,0.001634,0.004598,0.667029,0.000251,-0.004846,-0.006800
8055.237867,0.745045,0.001651,0.004577,0.666997,0.000325,-0.004539,0.002497
8055.257888,0.745040,0.001671,0.004566,0.667002,-0.002369,-0.004081,0.000654
8055.277938,0.745043,0.001700,0.004536,0.666999,-0.001597,-0.004058,-0.001207
8055.297873,0.745043,0.001725,0.004526,0.666999,0.001873,-0.002896,0.002213
8055.317795,0.745032,0.001764,0.004491,0.667011,0.004064,-0.005529,0.001940
8055.337862,0.745028,0.001793,0.004463,0.667016,0.000597,-0.005857,0.001699
8055.357816,0.745024,0.001826,0.004445,0.667021,-0.000019,-0.002697,-0.002557
8055.377891,0.745029,0.001856,0.004421,0.667015,0.001062,-0.003733,-0.001487
8055.398006,0.745032,0.001899,0.004401,0.667012,0.002569,0.000005,-0.003375
8055.417919,0.745036,0.001923,0.004385,0.667007,-0.002953,-0.003307,-0.003055
8055.437912,0.745039,0.001950,0.004365,0.667004,-0.001335,-0.003514,-0.001212
8055.457932,0.745036,0.001978,0.004336,0.667007,-0.000535,-0.004327,-0.002812
8055.478866,0.745033,0.001994,0.004311,0.667011,0.004542,-0.003394,0.001663
8055.498050,0.745030,0.002018,0.004307,0.667014,0.003124,-0.000502,-0.000190
8055.517850,0.745028,0.002054,0.004295,0.667016,-0.000594,-0.000563,0.001428
8055.537942,0.745027,0.002077,0.004296,0.667017,0.000797,-0.003211,-0.002289
8055.557911,0.745027,0.002084,0.004279,0.667017,0.002575,-0.000004,-0.002316
8055.579260,0.745034,0.002095,0.004275,0.667009,0.002312,0.001613,0.001129
8055.598016,0.745041,0.002089,0.004267,0.667002,-0.000278,-0.002439,-0.000159
8055.617960,0.745039,0.002106,0.004271,0.667004,0.000410,0.001829,0.000088
8055.637951,0.745038,0.002114,0.004273,0.667005,-0.002178,-0.000609,-0.000148
8055.657961,0.745037,0.002101,0.004280,0.667006,0.000757,-0.001079,-0.000175
8055.677995,0.745037,0.002091,0.004295,0.667006,0.002259,0.004013,0.002177
8055.697933,0.745038,0.002080,0.004306,0.667005,-0.001399,0.000201,-0.000164
8055.717993,0.745042,0.002082,0.004314,0.667001,-0.004291,-0.001736,-0.002005
8055.738011,0.745043,0.002060,0.004322,0.666999,0.002264,0.001348,-0.002862
8055.758011,0.745044,0.002044,0.004350,0.666998,-0.000161,0.003956,-0.000457
8055.778696,0.745046,0.002021,0.004371,0.666995,0.003287,0.004033,-0.002331
8055.798076,0.745049,0.001985,0.004392,0.666992,-0.001964,0.002323,0.003288
8055.817996,0.745047,0.001973,0.004416,0.666995,-0.000971,0.005268,0.001677
8055.837984,0.745049,0.001938,0.004441,0.666993,-0.003383,0.005190,-0.002031
8055.858034,0.745050,0.001910,0.004471,0.666990,0.000637,0.003965,-0.001514
8055.878046,0.745053,0.001872,0.004479,0.666988,-0.000055,-0.000033,0.000890
8055.898048,0.745053,0.001831,0.004481,0.666988,0.002230,0.005075,0.000312
8055.918099,0.745054,0.001779,0.004522,0.666987,0.000903,0.003178,-0.000719
8055.937991,0.745056,0.001740,0.004552,0.666984,0.003326,0.003235,0.000856
8055.958042,0.745054,0.001701,0.004593,0.666987,0.001077,0.007694,-0.002081
8055.978072,0.745054,0.001668,0.004644,0.666986,-0.004146,0.004402,-0.001213
8055.998113,0.745036,0.001639,0.004683,0.667006,-0.002216,0.000173,-0.002285
8056.018039,0.745031,0.001629,0.004687,0.667011,0.003221,0.007742,-0.000233
8056.038095,0.745042,0.001594,0.004731,0.666999,0.002541,0.002138,-0.002326
8056.058048,0.745058,0.001583,0.004760,0.666981,-0.003360,0.003877,-0.002550
8056.078743,0.745060,0.001556,0.004769,0.666979,0.000891,0.003413,-0.005759
8056.098394,0.745053,0.001529,0.004788,0.666987,0.000425,0.002111,0.000617
8056.118075,0.745042,0.001507,0.004785,0.666998,0.002854,0.000840,0.000874
8056.138109,0.745032,0.001501,0.004782,0.667010,0.000476,-0.001097,-0.003889
8056.158836,0.745032,0.001485,0.004781,0.667010,0.000204,-0.000285,0.000629
8056.178192,0.745026,0.001503,0.004784,0.667017,-0.001624,-0.002201,-0.001741
8056.198150,0.745031,0.001511,0.004773,0.667011,0.001821,-0.000788,0.000343
8056.218042,0.745030,0.001521,0.004741,0.667012,-0.000758,-0.002968,0.004626
8056.238175,0.745032,0.001545,0.004715,0.667011,0.003260,-0.005264,0.002477
8056.258173,0.745040,0.001587,0.004696,0.667002,0.001619,-0.004247,0.000105
8056.278634,0.745040,0.001598,0.004651,0.667002,0.001086,-0.004547,-0.001754
8056.298120,0.745035,0.001632,0.004618,0.667007,-0.002328,-0.006217,-0.002523
8056.318151,0.745036,0.001668,0.004581,0.667007,-0.000499,-0.003776,0.000911
8056.338093,0.745034,0.001706,0.004552,0.667009,-0.003942,-0.006523,-0.002771
8056.358085,0.745042,0.001777,0.004525,0.667000,0.000603,-0.005852,0.003042
8056.378284,0.745044,0.001797,0.004490,0.666998,0.002694,-0.005296,-0.002032
8056.398647,0.745042,0.001841,0.004466,0.667000,-0.002065,-0.006475,-0.001452
8056.418533,0.745036,0.001884,0.004419,0.667007,0.003573,-0.008735,-0.001755
8056.438165,0.745035,0.001938,0.004410,0.667008,-0.000535,-0.002968,-0.001748
8056.458171,0.745042,0.001977,0.004396,0.667000,-0.003175,-0.003832,-0.000666
8056.478197,0.745049,0.002029,0.004399,0.666992,0.001046,-0.002968,-0.003351
8056.498261,0.745053,0.002062,0.004381,0.666987,0.001561,-0.001874,-0.000707
8056.518142,0.745054,0.002093,0.004356,0.666986,0.002423,-0.002891,0.002740
8056.538111,0.745052,0.002098,0.004332,0.666989,-0.003712,-0.001689,0.002248
8056.558120,0.745050,0.002119,0.004317,0.666991,-0.000416,0.003411,-0.000458
8056.578138,0.745055,0.002131,0.004320,0.666986,-0.000888,0.001273,-0.000177
8056.598101,0.745065,0.002145,0.004308,0.666975,-0.000819,-0.002190,-0.000943
8056.618141,0.745067,0.002155,0.004310,0.666972,0.002859,-0.000499,-0.001520
8056.638210,0.745075,0.002158,0.004323,0.666964,-0.002768,0.001225,-0.002801
8056.658162,0.745083,0.002144,0.004319,0.666954,0.002906,-0.001290,0.000346
8056.678191,0.745086,0.002139,0.004328,0.666951,0.000358,0.005281,-0.000467
8056.699137,0.745087,0.002124,0.004347,0.666949,0.001951,0.004528,-0.002075
8056.718186,0.745088,0.002113,0.004362,0.666949,-0.001127,0.000478,0.001162
8056.738216,0.745087,0.002117,0.004385,0.666950,0.002542,0.004041,0.004568
8056.758179,0.745086,0.002095,0.004412,0.666951,0.002431,0.006933,-0.000747
8056.778223,0.745096,0.002057,0.004422,0.666940,-0.002066,0.005203,-0.003894
8056.798345,0.745103,0.002033,0.004454,0.666931,0.002750,0.005624,0.000304
8056.818151,0.745113,0.002003,0.004480,0.666920,-0.002060,0.006570,-0.000187
8056.838157,0.745110,0.001986,0.004516,0.666924,-0.001186,0.003944,0.001940
8056.858219,0.745089,0.001946,0.004556,0.666947,-0.000929,0.004206,0.001678
8056.878200,0.745086,0.001875,0.004559,0.666950,-0.003343,0.003879,-0.000957
8056.898342,0.745082,0.001837,0.004603,0.666954,0.001197,0.002379,-0.001253
8056.918150,0.745078,0.001783,0.004632,0.666958,0.001772,0.001587,-0.000459
8056.938261,0.745078,0.001752,0.004661,0.666959,0.001687,0.005865,0.001916
8056.958264,0.745081,0.001713,0.004672,0.666956,-0.004154,0.004647,-0.001216
8056.978243,0.745082,0.001674,0.004675,0.666954,-0.000380,0.001267,-0.004687
8056.998238,0.745082,0.001640,0.004697,0.666954,-0.001442,0.003415,0.003020
8057.018258,0.745079,0.001615,0.004702,0.666957,-0.001643,-0.001674,-0.002811
8057.038196,0.745079,0.001622,0.004712,0.666958,0.001204,0.002382,0.000597
8057.058205,0.745074,0.001632,0.004739,0.666963,-0.001664,0.000457,0.000903
8057.078290,0.745070,0.001635,0.004739,0.666968,-0.000016,-0.003245,-0.003073
8057.099397,0.745073,0.001624,0.004728,0.666964,0.001315,-0.002659,0.000097
8057.118219,0.745067,0.001609,0.004707,0.666971,0.004425,0.001403,0.000591
8057.138309,0.745065,0.001595,0.004700,0.666973,-0.001056,-0.002989,0.000916
8057.158259,0.745064,0.001590,0.004670,0.666974,0.002194,-0.005045,0.000619
8057.178293,0.745061,0.001613,0.004657,0.666978,0.000306,-0.004546,-0.000146
8057.198220,0.745062,0.001624,0.004639,0.666977,0.002999,-0.005540,0.001419
8057.218230,0.745063,0.001652,0.004611,0.666977,0.000308,-0.004823,0.000382
8057.238231,0.745056,0.001669,0.004599,0.666984,0.002554,0.000818,0.000072
8057.258261,0.745062,0.001682,0.004566,0.666978,-0.000498,-0.005637,-0.002008
8057.278349,0.745071,0.001711,0.004549,0.666968,-0.001279,-0.005389,-0.001466
8057.298447,0.745073,0.001724,0.004501,0.666966,-0.000232,-0.004288,0.000648
8057.318251,0.745073,0.001755,0.004501,0.666966,0.003698,-0.001554,0.000334
8057.338256,0.745073,0.001770,0.004484,0.666966,-0.000415,-0.007755,0.001990
8057.358276,0.745081,0.001819,0.004474,0.666956,0.001379,-0.006383,-0.002011
8057.379654,0.745085,0.001871,0.004481,0.666952,-0.000458,-0.005622,0.000914
8057.398664,0.745093,0.001922,0.004473,0.666943,-0.000253,-0.003785,-0.002284
8057.418269,0.745098,0.001949,0.004457,0.666937,-0.000868,-0.000341,-0.004140
8057.438261,0.745103,0.001963,0.004431,0.666932,-0.001891,-0.003560,-0.004116
8057.458237,0.745106,0.001977,0.004408,0.666929,-0.005538,-0.005222,-0.001701
8057.478889,0.745097,0.001980,0.004378,0.666939,0.000981,0.001593,0.001675
8057.498531,0.745097,0.001984,0.004361,0.666939,0.000960,0.002108,-0.001804
8057.518321,0.745094,0.001993,0.004359,0.666942,-0.000647,0.002336,0.000087
8057.538288,0.745098,0.002000,0.004364,0.666937,-0.005629,-0.001763,-0.001978
8057.558212,0.745102,0.002010,0.004355,0.666933,-0.001700,0.003408,0.004591
8057.578283,0.745105,0.002030,0.004367,0.666930,-0.000850,0.000741,0.001950
8057.600151,0.745111,0.002031,0.004374,0.666922,0.000674,0.003178,0.000604
8057.618265,0.745111,0.002015,0.004386,0.666923,-0.004151,0.003589,-0.002289
8057.638245,0.745115,0.002001,0.004393,0.666919,-0.003311,0.002811,0.000371
8057.658314,0.745116,0.001978,0.004393,0.666918,0.003171,0.000328,0.005376
8057.678355,0.745112,0.001971,0.004407,0.666921,0.000227,-0.000836,0.000100
8057.698254,0.745116,0.001948,0.004394,0.666918,-0.000059,0.000771,0.002209
8057.718292,0.745118,0.001949,0.004432,0.666914,-0.003279,0.001484,0.000637
8057.738261,0.745124,0.001928,0.004447,0.666909,-0.000939,0.002867,-0.002839
8057.758351,0.745127,0.001910,0.004452,0.666905,0.000913,0.003698,-0.000996
8057.781429,0.745125,0.001892,0.004461,0.666908,-0.002266,0.002839,-0.002018
8057.798336,0.745122,0.001872,0.004480,0.666911,-0.000126,0.003415,0.000598
8057.818288,0.745119,0.001851,0.004480,0.666914,0.000159,0.001829,-0.001786
8057.838272,0.745119,0.001840,0.004498,0.666914,0.000228,-0.000014,0.003546
8057.858355,0.745121,0.001836,0.004522,0.666912,0.001785,-0.000015,-0.001785
8057.878315,0.745120,0.001816,0.004526,0.666913,0.001726,0.004792,0.003000
8057.898328,0.745122,0.001775,0.004544,0.666911,-0.002984,0.000984,0.000908
8057.918357,0.745120,0.001763,0.004567,0.666912,-0.001907,-0.000334,0.000640
8057.938337,0.745124,0.001745,0.004595,0.666908,0.000396,0.002356,-0.002302
8057.958267,0.745119,0.001738,0.004620,0.666913,0.001995,0.003729,0.001936
8057.981557,0.745108,0.001687,0.004640,0.666926,-0.000333,0.000488,0.000361
8057.998897,0.745106,0.001687,0.004653,0.666928,0.001994,0.001853,-0.003909
8058.018277,0.745107,0.001660,0.004676,0.666927,0.000424,0.001024,-0.003097
8058.038246,0.745101,0.001667,0.004694,0.666933,0.001490,0.002391,0.000339
8058.058243,0.745105,0.001644,0.004708,0.666928,-0.001734,0.002561,-0.002294
8058.078507,0.745103,0.001622,0.004715,0.666930,-0.003489,-0.002261,-0.001199
8058.098288,0.745104,0.001613,0.004713,0.666929,-0.001359,-0.001134,-0.000691
8058.118340,0.745097,0.001616,0.004722,0.666937,0.003397,0.001110,0.002186
8058.138243,0.745096,0.001636,0.004725,0.666938,-0.000298,-0.000566,0.002764
8058.158325,0.745087,0.001645,0.004709,0.666948,-0.004811,-0.000393,0.001979
8058.178310,0.745089,0.001662,0.004692,0.666947,-0.000456,-0.005103,0.002763
8058.198329,0.745083,0.001688,0.004677,0.666953,-0.003198,-0.002241,-0.000128
8058.218296,0.745085,0.001703,0.004669,0.666951,0.001354,-0.003734,-0.000697
8058.238306,0.745087,0.001712,0.004625,0.666949,0.000849,-0.006156,-0.002006
8058.258300,0.745083,0.001740,0.004625,0.666954,0.002406,-0.003705,-0.000431
8058.278404,0.745076,0.001750,0.004583,0.666961,-0.000469,-0.006175,-0.001203
8058.298321,0.745068,0.001767,0.004536,0.666971,-0.003656,-0.005167,0.001208
8058.318272,0.745060,0.001806,0.004513,0.666980,0.002127,-0.002933,-0.001504
8058.338331,0.745075,0.001852,0.004485,0.666963,0.000535,-0.003485,-0.001226
8058.358286,0.745075,0.001889,0.004465,0.666963,-0.001782,-0.005925,0.001987
8058.378359,0.745073,0.001921,0.004454,0.666965,0.002674,-0.003971,-0.001240
8058.398338,0.745067,0.001988,0.004444,0.666972,0.005364,-0.004965,-0.000731
8058.418305,0.745075,0.002020,0.004427,0.666963,0.000274,-0.002973,-0.000159
8058.438298,0.745079,0.002048,0.004421,0.666959,0.000799,-0.004293,-0.003880
8058.458271,0.745083,0.002063,0.004390,0.666954,-0.003133,-0.005427,-0.000920
8058.478611,0.745079,0.002068,0.004363,0.666958,-0.001060,-0.002187,0.001173
8058.498287,0.745079,0.002097,0.004370,0.666959,0.004725,0.001393,0.002710
8058.518309,0.745076,0.002111,0.004376,0.666962,-0.000636,0.003160,0.003004
8058.538369,0.745079,0.002136,0.004384,0.666958,-0.000884,0.000207,-0.000960
8058.558263,0.745085,0.002140,0.004376,0.666951,-0.002506,0.002300,-0.001753
8058.578968,0.745088,0.002145,0.004369,0.666949,-0.003529,0.001489,0.001177
8058.600358,0.745087,0.002154,0.004385,0.666949,0.000950,0.001306,-0.004165
8058.618330,0.745089,0.002138,0.004380,0.666948,-0.000082,0.001292,-0.000977
8058.638312,0.745085,0.002119,0.004377,0.666952,-0.003483,-0.000907,0.001987
8058.658333,0.745081,0.002104,0.004377,0.666957,-0.002021,0.003899,-0.002042
8058.678478,0.745080,0.002075,0.004372,0.666958,0.004228,-0.000993,0.001397
8058.698479,0.745083,0.002064,0.004379,0.666954,-0.000448,0.004726,-0.002041
8058.718300,0.745084,0.002035,0.004385,0.666954,-0.001822,0.007909,0.000871
8058.738251,0.745087,0.002013,0.004402,0.666950,-0.003525,0.001488,0.001707
8058.758265,0.745086,0.001990,0.004411,0.666951,0.000174,0.001554,-0.000176
8058.778260,0.745090,0.001996,0.004448,0.666947,0.000069,0.006882,0.001660
8058.798340,0.745086,0.001986,0.004472,0.666950,0.001524,0.000806,0.000605
8058.818317,0.745078,0.001979,0.004505,0.666959,0.001202,0.002116,-0.002574
8058.838279,0.745077,0.001945,0.004517,0.666961,-0.001225,0.003920,-0.002043
8058.858314,0.745080,0.001928,0.004558,0.666956,0.000660,0.004779,0.005906
8058.878305,0.745071,0.001881,0.004587,0.666967,0.004378,0.005950,0.005080
8058.898387,0.745051,0.001830,0.004626,0.666989,-0.000406,0.003401,-0.001237
8058.918290,0.745058,0.001801,0.004634,0.666981,-0.003344,0.003072,-0.003607
8058.938259,0.745052,0.001761,0.004649,0.666988,-0.000927,0.003132,0.000616
8058.958270,0.745048,0.001729,0.004671,0.666992,0.005166,0.004862,0.000832
8058.978327,0.745035,0.001725,0.004710,0.667007,-0.003038,0.003077,0.000365
8058.998352,0.745024,0.001684,0.004724,0.667019,-0.004846,0.000659,0.002247
8059.018279,0.745018,0.001680,0.004717,0.667025,-0.001605,-0.002745,-0.000937
8059.038369,0.745018,0.001682,0.004709,0.667026,0.002775,0.003734,-0.001791
8059.058301,0.745029,0.001673,0.004721,0.667013,0.003386,0.000293,-0.001265
8059.079965,0.745035,0.001673,0.004731,0.667006,-0.000607,0.000732,-0.001500
8059.098403,0.745037,0.001667,0.004739,0.667004,-0.003515,-0.000117,0.000119
8059.118315,0.745031,0.001642,0.004724,0.667011,0.002134,-0.001850,0.002208
8059.138246,0.745029,0.001644,0.004702,0.667013,0.001036,-0.000534,0.001686
8059.158252,0.745019,0.001656,0.004691,0.667025,-0.000824,-0.001931,-0.000955
8059.179976,0.745018,0.001655,0.004665,0.667026,0.001299,-0.001611,-0.000187
8059.198323,0.745020,0.001685,0.004664,0.667024,0.000231,-0.002174,-0.003072
8059.218294,0.745025,0.001720,0.004667,0.667018,-0.000936,-0.006947,0.003051
8059.238318,0.745022,0.001756,0.004627,0.667022,0.003593,-0.007925,0.002478
8059.258244,0.745023,0.001771,0.004602,0.667020,0.000513,-0.004050,-0.004937
8059.279602,0.745026,0.001787,0.004574,0.667017,-0.000472,-0.004839,0.001443
8059.299044,0.745020,0.001794,0.004538,0.667024,0.000819,-0.003755,-0.000956
8059.318307,0.745022,0.001827,0.004509,0.667022,0.001377,-0.005608,-0.001467
8059.338287,0.745031,0.001859,0.004472,0.667012,-0.001007,-0.006198,-0.001473
8059.358264,0.745039,0.001912,0.004470,0.667003,0.001646,-0.005325,-0.001747
8059.378249,0.745049,0.001951,0.004451,0.666992,-0.001558,-0.004070,-0.000680
8059.398397,0.745057,0.001971,0.004442,0.666983,0.004573,-0.003901,0.002464
8059.418290,0.745069,0.001989,0.004423,0.666969,-0.001056,-0.003540,-0.002536
8059.438276,0.745080,0.002008,0.004420,0.666958,0.002355,-0.001863,-0.002042
8059.458316,0.745076,0.002020,0.004390,0.666962,-0.002678,-0.001143,0.002238
8059.478260,0.745069,0.002068,0.004403,0.666970,-0.002668,-0.002489,-0.001208
8059.498341,0.745058,0.002076,0.004406,0.666982,0.002856,0.001102,0.001664
8059.518259,0.745037,0.002080,0.004414,0.667005,0.001727,0.003474,0.002716
8059.539222,0.745010,0.002073,0.004436,0.667036,-0.001756,0.003355,-0.002559
8059.558309,0.744998,0.002064,0.004437,0.667049,0.001606,-0.000235,0.006723
8059.578792,0.744979,0.002054,0.004461,0.667069,-0.000628,0.001000,-0.002558
8059.598491,0.744965,0.002036,0.004468,0.667086,0.000060,0.006614,0.000608
8059.618276,0.744942,0.002017,0.004479,0.667112,-0.001708,0.001785,-0.000440
8059.638296,0.744924,0.002003,0.004506,0.667132,-0.000684,0.005558,0.004057
8059.658236,0.744910,0.001980,0.004534,0.667146,0.002559,0.000559,-0.002046
8059.678325,0.744915,0.001973,0.004564,0.667140,0.003035,0.003220,-0.002599
8059.698379,0.744943,0.001989,0.004608,0.667109,0.004420,0.002186,0.000314
8059.718298,0.744949,0.002007,0.004651,0.667103,0.002735,0.005874,-0.000220
8059.738275,0.744960,0.001993,0.004692,0.667090,0.002157,0.005839,-0.005520
8059.758285,0.744964,0.001985,0.004727,0.667084,-0.003003,0.000150,-0.001477
8059.778582,0.744954,0.001967,0.004719,0.667096,-0.003771,-0.000112,0.001449
8059.799001,0.744931,0.001955,0.004708,0.667122,-0.002506,-0.007244,0.005977
8059.818236,0.744886,0.001965,0.004656,0.667173,-0.001032,-0.010910,0.013421
8059.838259,0.744830,0.002017,0.004596,0.667235,-0.001071,-0.012805,0.006529
8059.858310,0.744816,0.002058,0.004509,0.667251,-0.003988,-0.013954,0.002034
8059.879704,0.744831,0.002145,0.004400,0.667235,0.000170,-0.009601,0.001991
8059.898790,0.744824,0.002231,0.004323,0.667243,0.002026,-0.011445,-0.003325
