t,q_left_hip_pitch_joint,q_left_hip_roll_joint,q_left_hip_yaw_joint,q_left_knee_joint,q_left_ankle_pitch_joint,q_left_ankle_roll_joint,q_right_hip_pitch_joint,q_right_hip_roll_joint,q_right_hip_yaw_joint,q_right_knee_joint,q_right_ankle_pitch_joint,q_right_ankle_roll_joint,q_waist_yaw_joint,q_waist_pitch_joint,q_waist_roll_joint,q_left_shoulder_pitch_joint,q_left_shoulder_roll_joint,q_left_shoulder_yaw_joint,q_left_elbow_joint,q_left_wrist_yaw_joint,q_left_wrist_pitch_joint,q_left_wrist_roll_joint,q_right_shoulder_pitch_joint,q_right_shoulder_roll_joint,q_right_shoulder_yaw_joint,q_right_elbow_joint,q_right_wrist_yaw_joint,q_right_wrist_pitch_joint,q_right_wrist_roll_joint,q_head_yaw_joint,q_head_pitch_joint
8061.878295,-0.192991,0.171324,0.180720,0.295191,-0.052059,0.115718,-0.126456,-0.050717,-0.124155,0.692870,-0.297109,0.062605,-0.186472,0.013271,0.095473,0.064906,0.133934,-0.711853,-0.553855,-0.200277,0.181392,0.033761,0.088874,-0.125497,0.584342,-0.672162,0.207948,0.182155,-0.148966,0.010019,0.000000
8061.898250,-0.188198,0.186280,0.184938,0.296534,-0.056086,0.103446,-0.145439,-0.036527,-0.128565,0.616747,-0.384353,0.039595,-0.188964,0.018154,0.102246,0.062413,0.121087,-0.709360,-0.547719,-0.201236,0.181392,0.033761,0.085806,-0.134701,0.584726,-0.671587,0.206797,0.182155,-0.148966,0.010019,0.000000
8061.918207,-0.189540,0.189540,0.190115,0.291356,-0.038253,0.096543,-0.162312,-0.034418,-0.130099,0.432289,-0.330472,0.029049,-0.186664,0.027421,0.100810,0.056469,0.110349,-0.708018,-0.549062,-0.202962,0.181392,0.034142,0.077560,-0.147739,0.589136,-0.676572,0.206414,0.182155,-0.149347,0.010019,0.000000
8061.938243,-0.182446,0.181487,0.189923,0.273333,-0.008916,0.072192,-0.184171,-0.044772,-0.130291,0.287905,-0.203154,0.030967,-0.177269,0.026475,0.084561,0.048224,0.105747,-0.709552,-0.557498,-0.202387,0.181010,0.034142,0.061646,-0.163079,0.598723,-0.688268,0.206414,0.182155,-0.149729,0.010211,0.000000
8061.958203,-0.174009,0.167489,0.187623,0.250515,0.023297,0.018695,-0.220027,-0.065481,-0.133742,0.240544,-0.045923,0.030967,-0.175735,0.031869,0.062406,0.044197,0.102488,-0.711277,-0.561717,-0.200086,0.180629,0.034142,0.045731,-0.176501,0.602558,-0.693062,0.207564,0.182155,-0.149729,0.009635,0.000000
8061.978166,-0.162887,0.158669,0.187814,0.223670,0.024256,-0.031350,-0.240352,-0.082163,-0.138919,0.270840,-0.014860,0.041129,-0.196251,0.034086,0.057305,0.049950,0.091750,-0.714729,-0.559416,-0.197977,0.181010,0.033761,0.049183,-0.188006,0.601983,-0.685584,0.209673,0.182155,-0.150110,0.009827,0.000000
8061.998232,-0.151382,0.151382,0.184555,0.205647,-0.001822,-0.067974,-0.237668,-0.092900,-0.156752,0.277742,-0.050717,0.076410,-0.211207,0.036226,0.051290,0.062221,0.077944,-0.713770,-0.560566,-0.198743,0.181010,0.033761,0.062221,-0.194141,0.598723,-0.666601,0.209865,0.182536,-0.150110,0.010019,0.000000
8062.018141,-0.139302,0.129524,0.178227,0.213316,-0.022530,-0.090216,-0.226930,-0.109007,-0.160395,0.276017,-0.069699,0.110349,-0.216192,0.041547,0.039891,0.069508,0.078328,-0.711277,-0.563442,-0.200661,0.180629,0.033761,0.068932,-0.189157,0.595464,-0.643400,0.209673,0.182918,-0.150110,0.009732,0.000000
8062.038322,-0.128181,0.107857,0.173241,0.233641,-0.048224,-0.103446,-0.224629,-0.115718,-0.145630,0.281578,-0.104597,0.126456,-0.216768,0.053431,0.025986,0.074876,0.081204,-0.706100,-0.565168,-0.201428,0.180629,0.033761,0.069699,-0.178994,0.594697,-0.634963,0.209098,0.183299,-0.150110,0.010594,0.000000
8062.058173,-0.127606,0.088299,0.175735,0.248214,-0.084464,-0.108048,-0.228080,-0.118594,-0.147164,0.279852,-0.171132,0.133358,-0.216768,0.054745,0.016049,0.086957,0.086189,-0.703225,-0.565935,-0.201236,0.181010,0.033761,0.067782,-0.168447,0.594889,-0.635538,0.209098,0.183299,-0.150110,0.010115,0.000000
8062.078234,-0.128373,0.069699,0.178227,0.242462,-0.133742,-0.082163,-0.229998,-0.118211,-0.169598,0.262019,-0.221753,0.129332,-0.220986,0.047963,0.009585,0.099803,0.093668,-0.703225,-0.566319,-0.199702,0.181392,0.033761,0.064714,-0.155601,0.596422,-0.636114,0.209098,0.183299,-0.150110,0.010115,0.000000
8062.098244,-0.119936,0.061263,0.176885,0.207947,-0.179953,-0.029816,-0.235175,-0.111116,-0.211015,0.237093,-0.212358,0.104597,-0.222520,0.045198,0.019462,0.111116,0.104022,-0.703800,-0.568811,-0.193183,0.181392,0.033761,0.059345,-0.145055,0.603709,-0.637264,0.209098,0.183299,-0.150110,0.010115,0.000000
8062.118158,-0.114951,0.077753,0.180720,0.178610,-0.226546,0.007190,-0.264896,-0.091175,-0.258759,0.272565,-0.118211,0.065097,-0.220603,0.045280,0.031895,0.116102,0.110925,-0.704566,-0.570537,-0.182253,0.181392,0.033761,0.060304,-0.143138,0.610995,-0.646660,0.210440,0.183299,-0.150492,0.010019,0.000000
8062.138195,-0.122046,0.099611,0.199894,0.184363,-0.260485,-0.000479,-0.285412,-0.077944,-0.260869,0.369205,-0.034801,0.036527,-0.219260,0.049750,0.033633,0.113801,0.117827,-0.704375,-0.570728,-0.169790,0.181392,0.033761,0.065672,-0.140261,0.611954,-0.655480,0.207564,0.183299,-0.150492,0.009923,0.000000
8062.158243,-0.142562,0.106322,0.202578,0.195100,-0.278893,-0.020613,-0.280044,-0.071808,-0.235942,0.451463,0.002397,0.022147,-0.225012,0.048442,0.031964,0.112459,0.119936,-0.702841,-0.569003,-0.167489,0.181392,0.034142,0.086573,-0.138152,0.611954,-0.654904,0.203345,0.183299,-0.150492,0.010115,0.000000
8062.178589,-0.158861,0.101145,0.197209,0.188773,-0.302094,-0.026365,-0.244187,-0.063372,-0.213124,0.470446,0.002013,0.016586,-0.225588,0.039396,0.032418,0.113609,0.116293,-0.704183,-0.569770,-0.167106,0.181392,0.034142,0.114376,-0.141412,0.610228,-0.654138,0.200277,0.183299,-0.150492,0.010019,0.000000
8062.198302,-0.163270,0.088299,0.192416,0.164421,-0.262594,-0.033651,-0.177076,-0.054360,-0.197977,0.419442,-0.000671,0.010833,-0.226163,0.039361,0.036572,0.114184,0.109582,-0.708785,-0.576481,-0.167681,0.181392,0.034142,0.139686,-0.149465,0.604667,-0.652029,0.190307,0.183681,-0.150492,0.010019,0.000000
8062.218154,-0.173241,0.080245,0.189348,0.135468,-0.140645,-0.050909,-0.109199,-0.045156,-0.179569,0.311681,-0.012367,0.009875,-0.217726,0.053208,0.048022,0.109199,0.105172,-0.711086,-0.590478,-0.169215,0.181392,0.034142,0.144096,-0.159052,0.599107,-0.653563,0.190115,0.183681,-0.150492,0.010594,0.000000
8062.238137,-0.201620,0.079095,0.193566,0.147356,-0.082355,-0.050717,-0.095201,-0.040554,-0.159244,0.241886,-0.017353,0.027899,-0.194717,0.056836,0.060674,0.109007,0.096160,-0.711277,-0.598723,-0.169598,0.181010,0.034142,0.127606,-0.174392,0.597381,-0.654713,0.188006,0.183681,-0.150492,0.010978,0.000000
8062.258235,-0.233449,0.073342,0.199127,0.169023,-0.043046,-0.042855,-0.112650,-0.044389,-0.141987,0.218877,-0.033843,0.050909,-0.174201,0.061029,0.066218,0.117827,0.093092,-0.711277,-0.597764,-0.169981,0.181010,0.033761,0.100570,-0.181870,0.592971,-0.654904,0.186089,0.183681,-0.150492,0.009732,0.000000
8062.281090,-0.251090,0.058003,0.200661,0.187047,-0.001630,-0.014093,-0.124730,-0.058961,-0.140837,0.216384,-0.062988,0.064714,-0.174201,0.073390,0.054248,0.123771,0.098845,-0.711277,-0.594889,-0.169981,0.181010,0.033761,0.073726,-0.177844,0.591629,-0.657397,0.185705,0.183681,-0.150492,0.009827,0.000000
8062.299321,-0.256459,0.031158,0.215234,0.207947,-0.003164,-0.003931,-0.121279,-0.088299,-0.148507,0.222903,-0.120128,0.093284,-0.193183,0.095303,0.027031,0.123004,0.112650,-0.708402,-0.587794,-0.171899,0.182155,0.033761,0.060688,-0.160395,0.592396,-0.664108,0.185897,0.183681,-0.150492,0.009635,0.000000
8062.318141,-0.254158,0.025406,0.207564,0.207181,0.000288,-0.013134,-0.118594,-0.098845,-0.155409,0.229998,-0.136618,0.125305,-0.209290,0.109643,0.025048,0.115335,0.114568,-0.701691,-0.584726,-0.174776,0.182918,0.033761,0.069124,-0.154259,0.594505,-0.671011,0.191457,0.183681,-0.150492,0.009923,0.000000
8062.338230,-0.254158,0.024639,0.194525,0.205838,0.001438,-0.012559,-0.119170,-0.098077,-0.163462,0.240736,-0.124347,0.135468,-0.221561,0.117974,0.032702,0.106897,0.116293,-0.699773,-0.590287,-0.178035,0.182918,0.033761,0.089641,-0.146973,0.597381,-0.670436,0.202003,0.183681,-0.150492,0.009923,0.000000
8062.358183,-0.256842,0.021379,0.189923,0.213124,0.003739,-0.022722,-0.120128,-0.100954,-0.168639,0.247447,-0.123771,0.119936,-0.227122,0.117013,0.030545,0.102296,0.120703,-0.697472,-0.594313,-0.179761,0.182536,0.033761,0.115910,-0.136235,0.597573,-0.667368,0.208523,0.183681,-0.150492,0.010019,0.000000
8062.378195,-0.257417,0.020229,0.195675,0.224629,-0.003739,-0.046307,-0.120703,-0.104980,-0.156559,0.251665,-0.140261,0.105172,-0.224629,0.108194,0.025367,0.101912,0.127223,-0.696705,-0.595080,-0.179569,0.182536,0.033761,0.138535,-0.125113,0.597573,-0.666026,0.207756,0.183681,-0.150492,0.010019,0.000000
8062.398168,-0.257226,0.020038,0.214275,0.234408,-0.017353,-0.059729,-0.126839,-0.108240,-0.136043,0.253199,-0.158286,0.093284,-0.216001,0.089339,0.022387,0.108432,0.133167,-0.699006,-0.592012,-0.179761,0.182536,0.033761,0.153300,-0.118211,0.597573,-0.665259,0.206030,0.183681,-0.150492,0.010115,0.000000
8062.418187,-0.258376,0.020996,0.231723,0.241119,-0.030200,-0.054935,-0.131824,-0.111500,-0.118786,0.249939,-0.170557,0.080821,-0.202962,0.064950,0.025688,0.114759,0.132783,-0.700731,-0.586644,-0.180720,0.182918,0.033761,0.159052,-0.119170,0.597764,-0.665259,0.203154,0.183681,-0.150492,0.010019,0.000000
8062.438166,-0.261252,0.021763,0.237668,0.245721,-0.035377,-0.041896,-0.134125,-0.112075,-0.114568,0.245146,-0.162695,0.078711,-0.199894,0.043643,0.033739,0.118211,0.127031,-0.702841,-0.581467,-0.181103,0.182918,0.033761,0.158093,-0.125305,0.598723,-0.662766,0.200277,0.183681,-0.150492,0.009923,0.000000
8062.458153,-0.260869,0.019270,0.236517,0.244187,-0.035569,-0.037103,-0.133550,-0.111883,-0.115335,0.243420,-0.157327,0.080821,-0.199702,0.028289,0.040736,0.117444,0.121470,-0.704183,-0.580124,-0.181103,0.182918,0.033761,0.156752,-0.132016,0.601216,-0.659890,0.199127,0.183681,-0.150492,0.009827,0.000000
8062.478197,-0.249364,0.016395,0.235559,0.240544,-0.033267,-0.036144,-0.124155,-0.113417,-0.118019,0.243420,-0.150616,0.091750,-0.199894,0.024753,0.037973,0.109199,0.119553,-0.704183,-0.583384,-0.180912,0.182918,0.033761,0.154259,-0.134509,0.603133,-0.658548,0.196634,0.183681,-0.150492,0.009923,0.000000
8062.498462,-0.233257,0.014093,0.235750,0.239394,-0.031350,-0.033459,-0.113034,-0.115335,-0.117060,0.247447,-0.148315,0.103254,-0.196826,0.025378,0.035973,0.099420,0.121470,-0.701499,-0.586452,-0.180912,0.182918,0.033761,0.146781,-0.132400,0.608694,-0.655863,0.192991,0.183681,-0.150492,0.010019,0.000000
8062.518145,-0.218302,0.014093,0.236709,0.238051,-0.030775,-0.030200,-0.103063,-0.115335,-0.110733,0.249173,-0.150041,0.117636,-0.189923,0.022550,0.031633,0.091366,0.124922,-0.701691,-0.585685,-0.180912,0.182536,0.034142,0.141220,-0.124922,0.610803,-0.654329,0.189348,0.183681,-0.150492,0.010019,0.000000
8062.538203,-0.211782,0.015436,0.241119,0.235175,-0.030775,-0.027515,-0.099803,-0.114759,-0.104022,0.247063,-0.155409,0.125497,-0.183021,0.015923,0.025073,0.088490,0.129140,-0.701691,-0.584342,-0.180912,0.182536,0.034142,0.137577,-0.117444,0.611187,-0.653946,0.184555,0.183681,-0.150492,0.010019,0.000000
8062.558219,-0.210248,0.018695,0.243612,0.234217,-0.031542,-0.025215,-0.097886,-0.112075,-0.101337,0.243420,-0.159244,0.127606,-0.179186,0.010910,0.023066,0.085806,0.132591,-0.701691,-0.583001,-0.180912,0.182536,0.034142,0.133358,-0.112075,0.611379,-0.657014,0.180720,0.183681,-0.150492,0.010019,0.000000
8062.579537,-0.210057,0.024831,0.243612,0.235175,-0.033843,-0.022338,-0.094818,-0.105172,-0.100954,0.239585,-0.159244,0.128181,-0.178802,0.009572,0.025994,0.078712,0.133167,-0.701691,-0.581275,-0.181103,0.182536,0.034142,0.127223,-0.110924,0.611954,-0.657972,0.179761,0.183681,-0.150492,0.010019,0.000000
8062.599442,-0.210057,0.028858,0.242462,0.236134,-0.035377,-0.020613,-0.093476,-0.100379,-0.101912,0.237668,-0.156176,0.126647,-0.178419,0.009516,0.028306,0.072192,0.133167,-0.701691,-0.582617,-0.181103,0.182536,0.034142,0.123771,-0.111691,0.612146,-0.658740,0.178802,0.183681,-0.150492,0.009923,0.000000
8062.618131,-0.213125,0.031158,0.240736,0.236326,-0.035569,-0.020804,-0.092709,-0.097502,-0.104597,0.232874,-0.156943,0.123388,-0.173817,0.014601,0.030092,0.062605,0.129332,-0.701691,-0.583001,-0.181678,0.182536,0.034142,0.120512,-0.117252,0.612338,-0.658740,0.177844,0.183681,-0.150492,0.010019,0.000000
8062.638182,-0.213700,0.031926,0.240160,0.236326,-0.033459,-0.021955,-0.092134,-0.096543,-0.105363,0.231340,-0.159052,0.121854,-0.166147,0.021334,0.031686,0.055894,0.123771,-0.702266,-0.583001,-0.182446,0.182536,0.034142,0.119361,-0.124347,0.612146,-0.658548,0.177269,0.183681,-0.150492,0.010019,0.000000
8062.658193,-0.213700,0.033076,0.240160,0.236326,-0.031542,-0.022722,-0.091942,-0.095585,-0.105172,0.230765,-0.157710,0.120512,-0.156176,0.026001,0.033487,0.052826,0.117252,-0.703225,-0.583001,-0.187430,0.182536,0.034142,0.118786,-0.130866,0.611954,-0.654521,0.177076,0.183681,-0.150492,0.010019,0.000000
8062.678246,-0.213892,0.033267,0.240160,0.235942,-0.029433,-0.025215,-0.092134,-0.095393,-0.105172,0.230573,-0.157518,0.119170,-0.151575,0.028581,0.033710,0.053209,0.114184,-0.703416,-0.582808,-0.193758,0.182536,0.034142,0.119361,-0.133934,0.611762,-0.651837,0.177076,0.183681,-0.150492,0.010019,0.000000
8062.699520,-0.214467,0.033459,0.240352,0.231915,-0.026173,-0.030008,-0.094434,-0.095201,-0.105172,0.230381,-0.158861,0.117636,-0.146014,0.029051,0.029920,0.059345,0.112650,-0.704183,-0.579165,-0.201236,0.182536,0.033761,0.124347,-0.135084,0.611762,-0.646660,0.174201,0.183681,-0.150492,0.010019,0.000000
8062.718160,-0.214467,0.034993,0.240352,0.229614,-0.024447,-0.031734,-0.095968,-0.093668,-0.105172,0.230573,-0.160011,0.117444,-0.140836,0.025237,0.027339,0.064522,0.113034,-0.704375,-0.575905,-0.204304,0.182536,0.033761,0.132783,-0.133358,0.611762,-0.646084,0.174201,0.183681,-0.150492,0.010019,0.000000
8062.738323,-0.214467,0.037486,0.240352,0.229231,-0.023872,-0.032309,-0.095968,-0.091175,-0.105172,0.230573,-0.160011,0.116293,-0.137002,0.023147,0.025285,0.067015,0.116102,-0.704375,-0.572646,-0.205071,0.182536,0.033761,0.140261,-0.129907,0.611954,-0.645318,0.174201,0.183681,-0.150492,0.010019,0.000000
8062.758155,-0.213125,0.040746,0.240160,0.230189,-0.023872,-0.032309,-0.094051,-0.087532,-0.105939,0.230573,-0.161161,0.113993,-0.133742,0.023504,0.025049,0.067398,0.118978,-0.704375,-0.572262,-0.205263,0.182536,0.033761,0.143905,-0.127031,0.611954,-0.642825,0.174201,0.183681,-0.150492,0.010019,0.000000
8062.778147,-0.212933,0.044005,0.238243,0.231723,-0.027324,-0.032309,-0.092134,-0.083122,-0.107665,0.230573,-0.162504,0.111116,-0.131633,0.024646,0.024586,0.065289,0.119745,-0.704375,-0.572454,-0.205647,0.182536,0.033761,0.144288,-0.125881,0.612338,-0.640332,0.174201,0.183681,-0.150492,0.010019,0.000000
8062.799505,-0.212741,0.045348,0.237093,0.232874,-0.030583,-0.032309,-0.091175,-0.081588,-0.109199,0.230765,-0.163654,0.108624,-0.130099,0.026367,0.025100,0.062797,0.119553,-0.704375,-0.573605,-0.206414,0.182536,0.033761,0.142754,-0.125881,0.612338,-0.638798,0.174201,0.183681,-0.150492,0.010019,0.000000
8062.818124,-0.212741,0.045540,0.234025,0.234025,-0.033076,-0.032309,-0.090791,-0.081012,-0.110541,0.230765,-0.165188,0.106706,-0.127223,0.028724,0.024091,0.058770,0.116677,-0.704375,-0.574755,-0.207181,0.182536,0.033761,0.138152,-0.127798,0.612146,-0.637072,0.174201,0.183681,-0.150492,0.010019,0.000000
8062.838163,-0.212933,0.045540,0.233641,0.234217,-0.034993,-0.032309,-0.090600,-0.080821,-0.110925,0.230765,-0.166338,0.104980,-0.124347,0.029085,0.024502,0.056852,0.114184,-0.704183,-0.575330,-0.207947,0.182536,0.033761,0.134509,-0.128757,0.612146,-0.635155,0.174201,0.183681,-0.150492,0.010019,0.000000
8062.858128,-0.213125,0.045540,0.233449,0.234217,-0.036335,-0.032309,-0.090791,-0.080821,-0.111116,0.230765,-0.167872,0.103063,-0.120895,0.028233,0.025619,0.056469,0.112650,-0.704183,-0.576097,-0.208331,0.182536,0.033761,0.133358,-0.129524,0.611570,-0.634771,0.174201,0.183681,-0.150492,0.010019,0.000000
8062.882476,-0.213316,0.045540,0.233449,0.234217,-0.036335,-0.032309,-0.090791,-0.080821,-0.110925,0.230765,-0.167681,0.102104,-0.118019,0.026011,0.025336,0.056469,0.112267,-0.704183,-0.576289,-0.208523,0.182536,0.033761,0.133358,-0.129524,0.611570,-0.634771,0.174201,0.183681,-0.150492,0.010019,0.000000
8062.899267,-0.213316,0.045540,0.233449,0.234408,-0.036911,-0.032309,-0.090791,-0.080629,-0.110925,0.230765,-0.167872,0.101145,-0.115910,0.023704,0.022716,0.057427,0.112267,-0.704183,-0.576289,-0.208523,0.182536,0.033761,0.135851,-0.127990,0.611570,-0.633812,0.174201,0.183681,-0.150492,0.010019,0.000000
8062.918245,-0.213316,0.045540,0.233449,0.234408,-0.038253,-0.032501,-0.090791,-0.080629,-0.110925,0.231148,-0.169023,0.100570,-0.113993,0.020483,0.022423,0.057811,0.114759,-0.704183,-0.575905,-0.208523,0.182536,0.033761,0.137960,-0.125305,0.611570,-0.633429,0.174201,0.183681,-0.150492,0.010019,0.000000
8062.938245,-0.213316,0.045540,0.233449,0.234600,-0.041129,-0.032884,-0.090791,-0.080629,-0.111116,0.231340,-0.170173,0.099228,-0.113034,0.019626,0.022731,0.057811,0.116485,-0.704183,-0.575714,-0.208523,0.182536,0.033761,0.139111,-0.124155,0.611570,-0.633429,0.174201,0.183681,-0.150492,0.010019,0.000000
8062.958122,-0.212741,0.045540,0.233449,0.235175,-0.042280,-0.033076,-0.089449,-0.080245,-0.111308,0.231340,-0.170173,0.098077,-0.112267,0.020346,0.023546,0.057044,0.116868,-0.704183,-0.575714,-0.208523,0.182536,0.033761,0.138152,-0.123963,0.611570,-0.633429,0.174201,0.183681,-0.150492,0.010019,0.000000
8062.978158,-0.212358,0.045540,0.233449,0.236134,-0.043430,-0.033076,-0.088682,-0.080245,-0.111691,0.231532,-0.169981,0.097311,-0.111500,0.022280,0.023820,0.056469,0.116868,-0.703991,-0.575714,-0.208523,0.182536,0.033761,0.135468,-0.124730,0.611570,-0.633237,0.174201,0.183681,-0.150492,0.010019,0.000000
8062.998132,-0.212166,0.045540,0.233449,0.237092,-0.045156,-0.033076,-0.088107,-0.080245,-0.111691,0.231532,-0.169981,0.096735,-0.110349,0.023927,0.024090,0.056277,0.116677,-0.703991,-0.576097,-0.208523,0.182536,0.033761,0.133167,-0.125881,0.611570,-0.633237,0.174201,0.183681,-0.150492,0.010019,0.000000
8063.018144,-0.212166,0.045540,0.233449,0.237285,-0.045540,-0.033651,-0.087915,-0.080245,-0.111691,0.231532,-0.169406,0.096160,-0.109774,0.025078,0.025077,0.056277,0.116677,-0.703800,-0.576097,-0.208523,0.182536,0.033761,0.132592,-0.126072,0.611570,-0.633237,0.174201,0.183681,-0.150492,0.010019,0.000000
8063.038135,-0.212166,0.045156,0.233257,0.237285,-0.046115,-0.033843,-0.087915,-0.080245,-0.111691,0.231532,-0.168831,0.096160,-0.109199,0.025295,0.025323,0.056852,0.116485,-0.703800,-0.576097,-0.208523,0.182536,0.033761,0.133550,-0.125689,0.611570,-0.633046,0.174201,0.183681,-0.150492,0.010019,0.000000
8063.058171,-0.212166,0.044772,0.232682,0.237285,-0.046115,-0.033843,-0.087915,-0.080437,-0.111883,0.231340,-0.168256,0.095968,-0.108624,0.025006,0.024996,0.058003,0.116868,-0.703800,-0.575714,-0.208523,0.182536,0.033761,0.136043,-0.124730,0.611570,-0.632662,0.174009,0.183681,-0.150492,0.010019,0.000000
8063.078283,-0.212166,0.044772,0.232682,0.237285,-0.046115,-0.033843,-0.087915,-0.080821,-0.111883,0.231340,-0.167872,0.095968,-0.107856,0.024069,0.023931,0.059345,0.117636,-0.703800,-0.575522,-0.208523,0.182536,0.033761,0.138727,-0.123963,0.611570,-0.632470,0.173817,0.183681,-0.150492,0.010019,0.000000
8063.098287,-0.212166,0.044580,0.232491,0.237476,-0.046115,-0.033843,-0.088107,-0.080821,-0.111883,0.231340,-0.167872,0.095968,-0.107281,0.022278,0.023498,0.060112,0.118211,-0.703800,-0.575330,-0.208523,0.182536,0.033761,0.140836,-0.123388,0.611570,-0.631895,0.173817,0.183681,-0.150492,0.010019,0.000000
8063.118211,-0.212358,0.044580,0.232491,0.237476,-0.046115,-0.033843,-0.088107,-0.081012,-0.112075,0.231340,-0.167681,0.096160,-0.107281,0.021127,0.022514,0.060304,0.118402,-0.703800,-0.575330,-0.208714,0.182536,0.033761,0.141987,-0.123004,0.611570,-0.630744,0.173817,0.183681,-0.150492,0.010019,0.000000
8063.138155,-0.212358,0.044580,0.232491,0.237476,-0.046115,-0.033843,-0.088107,-0.081012,-0.112075,0.231340,-0.167489,0.096160,-0.107281,0.021198,0.022434,0.060304,0.118402,-0.703800,-0.575330,-0.208714,0.182536,0.033761,0.142179,-0.123196,0.611570,-0.630169,0.173625,0.183681,-0.150492,0.010019,0.000000
8063.158182,-0.212358,0.044580,0.232299,0.237476,-0.045923,-0.033843,-0.088107,-0.081012,-0.112267,0.231340,-0.166147,0.096352,-0.107473,0.021340,0.022276,0.059537,0.117444,-0.703800,-0.575330,-0.208714,0.182536,0.033761,0.142179,-0.124538,0.611570,-0.629786,0.173241,0.183681,-0.150492,0.010019,0.000000
8063.179722,-0.212358,0.044580,0.232107,0.237476,-0.045923,-0.033843,-0.088107,-0.081012,-0.112267,0.231340,-0.165763,0.096735,-0.107473,0.021268,0.022194,0.058961,0.116868,-0.703800,-0.575714,-0.208714,0.182536,0.033761,0.141987,-0.125497,0.611570,-0.629786,0.173049,0.183681,-0.150492,0.010019,0.000000
8063.198324,-0.212741,0.044389,0.231915,0.238051,-0.045923,-0.033843,-0.088107,-0.081012,-0.112267,0.231340,-0.165188,0.096735,-0.106514,0.020839,0.022188,0.058195,0.116485,-0.703800,-0.575905,-0.208714,0.182536,0.033761,0.141795,-0.125881,0.611570,-0.629594,0.172858,0.183681,-0.150492,0.010019,0.000000
8063.218115,-0.212933,0.044389,0.231723,0.238243,-0.045923,-0.033843,-0.088107,-0.081012,-0.112267,0.231340,-0.164804,0.096927,-0.105364,0.020342,0.022742,0.057811,0.116293,-0.703800,-0.576097,-0.208714,0.182536,0.033761,0.141795,-0.125881,0.611570,-0.629403,0.172858,0.183681,-0.150492,0.010019,0.000000
8063.238113,-0.212933,0.044389,0.231723,0.238435,-0.045540,-0.033843,-0.088107,-0.081012,-0.112267,0.231340,-0.164229,0.096927,-0.104405,0.019988,0.023460,0.057811,0.116485,-0.703608,-0.576097,-0.208714,0.182536,0.033761,0.141795,-0.125689,0.611379,-0.629210,0.172858,0.183681,-0.150492,0.010019,0.000000
8063.258126,-0.213125,0.044389,0.231532,0.238435,-0.044964,-0.033843,-0.088107,-0.081012,-0.112267,0.231340,-0.163846,0.096927,-0.103254,0.019850,0.024261,0.057811,0.116677,-0.703608,-0.575905,-0.208714,0.182536,0.033761,0.141795,-0.125113,0.611379,-0.629210,0.172666,0.183681,-0.150492,0.010019,0.000000
8063.278213,-0.213125,0.044389,0.231148,0.238435,-0.044005,-0.033843,-0.088107,-0.081204,-0.112459,0.231340,-0.163654,0.097119,-0.101912,0.019567,0.024738,0.057811,0.117060,-0.703608,-0.575905,-0.208714,0.182536,0.033761,0.141603,-0.124730,0.611379,-0.629210,0.172666,0.183681,-0.150492,0.010019,0.000000
