t,target_left_hip_pitch_joint,target_left_hip_roll_joint,target_left_hip_yaw_joint,target_left_knee_joint,target_left_ankle_pitch_joint,target_left_ankle_roll_joint,target_right_hip_pitch_joint,target_right_hip_roll_joint,target_right_hip_yaw_joint,target_right_knee_joint,target_right_ankle_pitch_joint,target_right_ankle_roll_joint,target_waist_yaw_joint,target_waist_pitch_joint,target_waist_roll_joint,target_left_shoulder_pitch_joint,target_left_shoulder_roll_joint,target_left_shoulder_yaw_joint,target_left_elbow_joint,target_left_wrist_yaw_joint,target_left_wrist_pitch_joint,target_left_wrist_roll_joint,target_right_shoulder_pitch_joint,target_right_shoulder_roll_joint,target_right_shoulder_yaw_joint,target_right_elbow_joint,target_right_wrist_yaw_joint,target_right_wrist_pitch_joint,target_right_wrist_roll_joint,target_head_yaw_joint,target_head_pitch_joint
8031.394504,-0.118904,-0.119312,0.184846,0.245745,0.034003,-0.217786,-0.148974,0.058408,-0.199975,0.150899,-0.207255,0.068992,-0.073905,-0.005271,0.010020,0.013666,0.239703,-0.701188,-0.590540,-0.239523,0.185055,0.042227,0.156400,-0.220373,0.608249,-0.647873,0.118484,0.186408,-0.159914,0.010000,-0.010000
8031.414644,-0.122388,-0.118935,0.183883,0.244715,0.038586,-0.215450,-0.145438,0.058157,-0.201905,0.151711,-0.199194,0.071852,-0.072890,0.015179,0.011181,0.011554,0.240646,-0.699515,-0.591286,-0.238213,0.185055,0.042227,0.152350,-0.221049,0.609471,-0.649086,0.116451,0.186408,-0.159914,0.010000,-0.010000
8031.434555,-0.124352,-0.117174,0.183443,0.244477,0.043565,-0.214008,-0.143907,0.059016,-0.201225,0.152781,-0.190895,0.074300,-0.077651,0.012313,0.005070,0.007547,0.242069,-0.698489,-0.591877,-0.240927,0.185055,0.042227,0.155669,-0.221805,0.610568,-0.648212,0.115601,0.186408,-0.159914,0.010000,-0.010000
8031.454577,-0.119676,-0.119337,0.183651,0.244888,0.056016,-0.210763,-0.145414,0.057597,-0.197798,0.155399,-0.178287,0.076837,-0.080747,0.004225,-0.013398,0.004834,0.239962,-0.697915,-0.591868,-0.239993,0.185055,0.042227,0.159959,-0.220710,0.610920,-0.649121,0.116069,0.186408,-0.159914,0.010000,-0.010000
8031.474519,-0.114157,-0.120484,0.182728,0.246243,0.066511,-0.208725,-0.146927,0.056804,-0.195999,0.156615,-0.171120,0.077518,-0.085278,0.003819,-0.014535,0.006315,0.237705,-0.699559,-0.591012,-0.240714,0.185055,0.042227,0.167516,-0.219480,0.610828,-0.645688,0.119247,0.186408,-0.159914,0.010000,-0.010000
8031.494567,-0.112575,-0.120656,0.181742,0.247529,0.078591,-0.207582,-0.147312,0.056715,-0.195903,0.157976,-0.161332,0.079219,-0.082480,0.001902,-0.015782,0.007959,0.238242,-0.699654,-0.590199,-0.241308,0.185055,0.042227,0.166900,-0.220633,0.610063,-0.645348,0.121626,0.186408,-0.159914,0.010000,-0.010000
8031.514554,-0.112218,-0.121226,0.181058,0.248578,0.085117,-0.207185,-0.147447,0.057534,-0.195970,0.159363,-0.157180,0.079994,-0.080079,-0.003925,-0.012959,0.008004,0.238890,-0.699061,-0.590250,-0.241618,0.185055,0.042227,0.163582,-0.221182,0.609281,-0.646570,0.123191,0.186408,-0.159914,0.010000,-0.010000
8031.534518,-0.112783,-0.120758,0.180735,0.249195,0.089066,-0.206212,-0.146082,0.059044,-0.196590,0.160245,-0.153195,0.081046,-0.076225,-0.009806,-0.020165,0.005407,0.239872,-0.697520,-0.590676,-0.239882,0.185055,0.042227,0.155232,-0.221533,0.608878,-0.650081,0.121584,0.186408,-0.159914,0.010000,-0.010000
8031.554518,-0.111445,-0.122163,0.181214,0.250404,0.092923,-0.206232,-0.147610,0.059077,-0.195498,0.160535,-0.149894,0.080622,-0.079369,-0.012029,-0.018157,0.008649,0.239862,-0.698568,-0.589718,-0.240551,0.185055,0.042227,0.159889,-0.219871,0.609473,-0.648724,0.122883,0.186408,-0.159914,0.010000,-0.010000
8031.574503,-0.109820,-0.122246,0.183033,0.252724,0.095001,-0.204964,-0.149276,0.058111,-0.194297,0.159552,-0.149032,0.081797,-0.075340,-0.007177,-0.007341,0.010206,0.240534,-0.699057,-0.589896,-0.242445,0.185055,0.042227,0.160880,-0.218135,0.611091,-0.647296,0.125812,0.186408,-0.159914,0.010000,-0.010000
8031.594524,-0.108984,-0.122180,0.183603,0.253313,0.095117,-0.205054,-0.151196,0.058132,-0.193937,0.159029,-0.149550,0.080928,-0.077117,-0.002344,-0.001937,0.009637,0.240644,-0.699241,-0.590435,-0.243540,0.185055,0.042227,0.161262,-0.218516,0.611313,-0.646652,0.127595,0.186408,-0.159914,0.010000,-0.010000
8031.614578,-0.108610,-0.122487,0.183452,0.253623,0.095697,-0.205319,-0.152312,0.058340,-0.194092,0.158750,-0.147658,0.081001,-0.079184,-0.001454,-0.004356,0.007664,0.240601,-0.698951,-0.591425,-0.244182,0.185055,0.042227,0.162500,-0.219698,0.611307,-0.645909,0.128677,0.186408,-0.159914,0.010000,-0.010000
8031.634524,-0.109489,-0.121755,0.183277,0.253466,0.095925,-0.204674,-0.150828,0.059298,-0.195196,0.158859,-0.146478,0.081503,-0.076213,-0.002175,-0.010206,0.003868,0.241133,-0.697396,-0.592179,-0.242740,0.185055,0.042227,0.157160,-0.221075,0.611583,-0.647622,0.126736,0.186408,-0.159914,0.010000,-0.010000
8031.654540,-0.111400,-0.121045,0.182804,0.253482,0.097750,-0.204451,-0.149881,0.060945,-0.195248,0.159088,-0.144206,0.080473,-0.080836,-0.003639,-0.015136,0.000247,0.242239,-0.696831,-0.592161,-0.245118,0.185055,0.042227,0.159381,-0.221532,0.613063,-0.647022,0.125776,0.186408,-0.159914,0.010000,-0.010000
8031.674476,-0.111865,-0.121247,0.182985,0.253535,0.098855,-0.204087,-0.149730,0.061085,-0.195028,0.159162,-0.142529,0.080055,-0.079962,-0.001833,-0.014122,0.000848,0.242014,-0.697155,-0.591365,-0.246333,0.185055,0.042227,0.160854,-0.221525,0.614062,-0.646465,0.125329,0.186408,-0.159914,0.010000,-0.010000
8031.694542,-0.110162,-0.122622,0.183849,0.253622,0.097144,-0.204121,-0.150965,0.059938,-0.195251,0.158567,-0.144329,0.079953,-0.076111,0.001416,-0.009901,0.005464,0.240647,-0.698064,-0.590445,-0.243411,0.185055,0.042227,0.158300,-0.221010,0.613903,-0.646935,0.124524,0.186408,-0.159914,0.010000,-0.010000
8031.714551,-0.107877,-0.122853,0.184894,0.254956,0.099094,-0.203606,-0.154224,0.059580,-0.195459,0.156907,-0.142717,0.079880,-0.083388,0.003002,-0.007308,-0.004734,0.242010,-0.697122,-0.592535,-0.242091,0.185055,0.042227,0.156851,-0.220521,0.613135,-0.647610,0.125699,0.186408,-0.159914,0.010000,-0.010000
8031.734514,-0.109156,-0.122394,0.184510,0.254929,0.102174,-0.203891,-0.154358,0.060725,-0.195780,0.156995,-0.140960,0.079161,-0.086571,0.003985,-0.011997,-0.009972,0.242919,-0.696834,-0.592661,-0.244622,0.185055,0.042227,0.159835,-0.220190,0.614058,-0.646716,0.126989,0.186408,-0.159914,0.010000,-0.010000
8031.754547,-0.110947,-0.122239,0.181737,0.255361,0.105161,-0.204223,-0.152589,0.061797,-0.197292,0.157454,-0.138060,0.078808,-0.082221,0.007997,-0.002399,-0.003923,0.242932,-0.697225,-0.589833,-0.246315,0.185055,0.042227,0.161574,-0.218833,0.614892,-0.647260,0.129307,0.186408,-0.159914,0.010000,-0.010000
8031.774676,-0.111951,-0.122819,0.181010,0.255458,0.104681,-0.204799,-0.152232,0.061945,-0.197835,0.157782,-0.137971,0.078925,-0.081405,0.006673,-0.002810,-0.000962,0.242771,-0.697374,-0.588591,-0.247425,0.185055,0.042227,0.160732,-0.219392,0.614590,-0.647814,0.130939,0.186408,-0.159914,0.010000,-0.010000
8031.794493,-0.112559,-0.123040,0.180820,0.255350,0.104621,-0.204997,-0.152069,0.062154,-0.198141,0.158151,-0.136831,0.079829,-0.080877,0.002625,-0.002493,-0.000930,0.243031,-0.697149,-0.588582,-0.248089,0.185055,0.042227,0.159232,-0.219894,0.614358,-0.648384,0.131909,0.186408,-0.159914,0.010000,-0.010000
8031.814518,-0.113187,-0.123243,0.180962,0.254976,0.102993,-0.205453,-0.152311,0.062432,-0.198343,0.158421,-0.138294,0.080182,-0.081190,-0.002814,-0.006100,-0.001958,0.243104,-0.696846,-0.588901,-0.248527,0.185055,0.042227,0.158265,-0.220140,0.614073,-0.648627,0.132670,0.186408,-0.159914,0.010000,-0.010000
8031.834537,-0.113559,-0.123216,0.181102,0.254758,0.101639,-0.205571,-0.152708,0.062593,-0.198465,0.158566,-0.139125,0.080476,-0.081605,-0.007117,-0.010204,-0.002953,0.243220,-0.696615,-0.589239,-0.248760,0.185055,0.042227,0.157931,-0.220324,0.613948,-0.648708,0.133157,0.186408,-0.159914,0.010000,-0.010000
8031.854478,-0.113767,-0.123154,0.181240,0.254603,0.100483,-0.205597,-0.153129,0.062847,-0.198686,0.158654,-0.140230,0.080527,-0.081856,-0.011533,-0.014069,-0.003537,0.242839,-0.696604,-0.589517,-0.248773,0.185055,0.042227,0.157918,-0.220582,0.613699,-0.648773,0.133499,0.186408,-0.159914,0.010000,-0.010000
8031.874569,-0.114195,-0.123152,0.181382,0.254412,0.099301,-0.205767,-0.153362,0.063039,-0.198977,0.158840,-0.141825,0.080211,-0.081886,-0.013010,-0.016507,-0.003729,0.242541,-0.696652,-0.589640,-0.248737,0.185055,0.042227,0.158081,-0.220713,0.613691,-0.648714,0.133722,0.186408,-0.159914,0.010000,-0.010000
8031.894558,-0.114779,-0.123267,0.181510,0.254078,0.097297,-0.206057,-0.153675,0.063391,-0.199201,0.158846,-0.143932,0.080066,-0.081942,-0.013250,-0.016695,-0.003872,0.242541,-0.696630,-0.589720,-0.248689,0.185055,0.042227,0.158059,-0.220655,0.613730,-0.648779,0.133936,0.186408,-0.159914,0.010000,-0.010000
8031.915918,-0.115183,-0.123525,0.181788,0.253846,0.095736,-0.206339,-0.154060,0.063523,-0.199259,0.158706,-0.145654,0.079742,-0.082229,-0.012363,-0.016138,-0.004015,0.242694,-0.696595,-0.589742,-0.248620,0.185055,0.042227,0.158373,-0.220381,0.613873,-0.648602,0.134033,0.186408,-0.159914,0.010000,-0.010000
8031.934498,-0.115994,-0.123703,0.182052,0.253260,0.092857,-0.206727,-0.154361,0.063692,-0.199488,0.158465,-0.148769,0.079608,-0.082220,-0.010763,-0.015791,-0.004048,0.242783,-0.696584,-0.589751,-0.248503,0.185055,0.042227,0.158618,-0.220346,0.614053,-0.648353,0.134088,0.186408,-0.159914,0.010000,-0.010000
8031.954510,-0.116533,-0.123919,0.182347,0.252828,0.090210,-0.206967,-0.154681,0.063667,-0.199599,0.158132,-0.151144,0.079386,-0.081973,-0.009298,-0.012209,-0.003937,0.242863,-0.696573,-0.589694,-0.248432,0.185055,0.042227,0.158754,-0.220531,0.614167,-0.648082,0.134065,0.186408,-0.159914,0.010000,-0.010000
8031.974621,-0.116881,-0.123963,0.182608,0.252553,0.088252,-0.207218,-0.154874,0.063660,-0.199599,0.157940,-0.153344,0.079165,-0.081707,-0.007466,-0.012123,-0.003486,0.242966,-0.696638,-0.589481,-0.248353,0.185055,0.042227,0.158573,-0.220543,0.614233,-0.648085,0.134096,0.186408,-0.159914,0.010000,-0.010000
8031.994561,-0.116622,-0.124461,0.185601,0.251509,0.083873,-0.207286,-0.156363,0.063060,-0.198375,0.157587,-0.157830,0.078868,-0.084091,-0.010309,-0.021009,-0.007640,0.242686,-0.696722,-0.590770,-0.247868,0.185055,0.042227,0.157705,-0.222116,0.613981,-0.646996,0.132582,0.186408,-0.159914,0.010000,-0.010000
8032.014536,-0.113189,-0.126142,0.187626,0.251907,0.080730,-0.207616,-0.160073,0.061114,-0.196887,0.156610,-0.161433,0.078095,-0.082244,-0.009794,-0.016556,-0.001932,0.241053,-0.698803,-0.589971,-0.245726,0.185055,0.042227,0.160028,-0.220792,0.613460,-0.645530,0.133608,0.186408,-0.159914,0.010000,-0.010000
8032.034588,-0.111873,-0.126161,0.188249,0.252101,0.079143,-0.208030,-0.162249,0.060899,-0.196669,0.155850,-0.164977,0.077297,-0.081854,-0.008724,-0.019575,-0.000183,0.241038,-0.699343,-0.589963,-0.244550,0.185055,0.042227,0.160493,-0.220092,0.613039,-0.645298,0.134462,0.186408,-0.159914,0.010000,-0.010000
8032.054541,-0.114682,-0.124066,0.187474,0.251496,0.081060,-0.207521,-0.160249,0.062884,-0.197885,0.156145,-0.162268,0.077365,-0.083042,-0.008593,-0.030477,-0.006983,0.243197,-0.697285,-0.591286,-0.245564,0.185055,0.042227,0.157816,-0.221124,0.613584,-0.646709,0.132921,0.186408,-0.159914,0.010000,-0.010000
8032.075260,-0.116315,-0.123081,0.184998,0.251915,0.083234,-0.207340,-0.158022,0.064094,-0.199120,0.156548,-0.160021,0.077183,-0.080165,-0.010266,-0.020271,-0.004527,0.243817,-0.696589,-0.589999,-0.246458,0.185055,0.042227,0.157796,-0.219861,0.614335,-0.648088,0.133437,0.186408,-0.159914,0.010000,-0.010000
8032.094529,-0.116705,-0.123835,0.187149,0.251287,0.079852,-0.207548,-0.158476,0.063513,-0.198118,0.156567,-0.162177,0.076908,-0.082971,-0.016512,-0.023553,-0.006798,0.243138,-0.696693,-0.590679,-0.246562,0.185055,0.042227,0.157026,-0.221319,0.614199,-0.647340,0.132238,0.186408,-0.159914,0.010000,-0.010000
8032.114532,-0.116964,-0.123984,0.187910,0.251099,0.078818,-0.207744,-0.158671,0.063355,-0.197825,0.156424,-0.163157,0.076719,-0.082705,-0.016821,-0.020805,-0.007198,0.242835,-0.696786,-0.590677,-0.246623,0.185055,0.042227,0.156763,-0.221744,0.614408,-0.647005,0.131265,0.186408,-0.159914,0.010000,-0.010000
8032.134520,-0.113997,-0.125874,0.189112,0.251746,0.077895,-0.208305,-0.161915,0.061555,-0.196642,0.155688,-0.163743,0.076010,-0.081290,-0.015160,-0.010561,-0.000035,0.241230,-0.698748,-0.589445,-0.244969,0.185055,0.042227,0.159594,-0.220486,0.613836,-0.645568,0.132811,0.186408,-0.159914,0.010000,-0.010000
8032.154511,-0.112444,-0.125916,0.189544,0.252167,0.077739,-0.208842,-0.164400,0.061370,-0.196265,0.155086,-0.165754,0.075255,-0.081000,-0.014639,-0.011063,0.001474,0.241248,-0.699028,-0.589658,-0.244225,0.185055,0.042227,0.159906,-0.219949,0.613220,-0.645488,0.133958,0.186408,-0.159914,0.010000,-0.010000
8032.174503,-0.113210,-0.124637,0.189274,0.251885,0.076754,-0.208661,-0.163414,0.062476,-0.197553,0.154987,-0.167956,0.075453,-0.079060,-0.015595,-0.019095,-0.003375,0.242174,-0.697053,-0.591174,-0.242063,0.185055,0.042227,0.154246,-0.221067,0.612740,-0.647483,0.132114,0.186408,-0.159914,0.010000,-0.010000
8032.194539,-0.117394,-0.123413,0.187661,0.249756,0.075102,-0.209681,-0.159374,0.064408,-0.197925,0.156985,-0.170067,0.074931,-0.076280,-0.017086,-0.029751,0.002854,0.241522,-0.697245,-0.589917,-0.243955,0.185055,0.042227,0.157036,-0.221956,0.614520,-0.646188,0.129682,0.186408,-0.159914,0.010000,-0.010000
8032.214518,-0.119513,-0.123106,0.187557,0.249139,0.072530,-0.210536,-0.157825,0.064781,-0.197538,0.157642,-0.170709,0.074944,-0.077235,-0.016391,-0.027355,0.005057,0.241427,-0.697191,-0.589683,-0.245136,0.185055,0.042227,0.157903,-0.222397,0.614985,-0.645804,0.128340,0.186408,-0.159914,0.010000,-0.010000
8032.234652,-0.119916,-0.123044,0.187998,0.249306,0.071846,-0.210554,-0.157768,0.064565,-0.197003,0.157681,-0.169533,0.074630,-0.078441,-0.017384,-0.024269,0.004093,0.241744,-0.696718,-0.590254,-0.245943,0.185055,0.042227,0.157788,-0.222423,0.614952,-0.646103,0.127526,0.186408,-0.159914,0.010000,-0.010000
8032.254498,-0.117805,-0.123824,0.189048,0.249629,0.068643,-0.210163,-0.159059,0.063285,-0.196709,0.157161,-0.172204,0.075256,-0.075368,-0.019228,-0.020766,0.005775,0.240894,-0.696630,-0.590699,-0.242985,0.185055,0.042227,0.154645,-0.221846,0.614184,-0.647013,0.126433,0.186408,-0.159914,0.010000,-0.010000
8032.274468,-0.114304,-0.124690,0.190565,0.251446,0.069881,-0.209854,-0.164111,0.061884,-0.195641,0.155349,-0.170237,0.073880,-0.085987,-0.023642,-0.008506,-0.002755,0.241337,-0.696582,-0.593130,-0.243379,0.185055,0.042227,0.159258,-0.220366,0.613172,-0.645748,0.129865,0.186408,-0.159914,0.010000,-0.010000
8032.294532,-0.113380,-0.124617,0.190664,0.251807,0.069780,-0.210161,-0.165546,0.061629,-0.195915,0.155136,-0.173023,0.073030,-0.084527,-0.025200,-0.006828,-0.005260,0.241297,-0.696442,-0.593578,-0.243528,0.185055,0.042227,0.160358,-0.219987,0.612744,-0.645214,0.132147,0.186408,-0.159914,0.010000,-0.010000
8032.314531,-0.118487,-0.122937,0.188535,0.249429,0.069015,-0.210808,-0.160065,0.064167,-0.197506,0.157533,-0.174556,0.072766,-0.076864,-0.024982,-0.020002,0.001219,0.241188,-0.696039,-0.591666,-0.244966,0.185055,0.042227,0.158317,-0.221911,0.614133,-0.645592,0.129813,0.186408,-0.159914,0.010000,-0.010000
8032.334458,-0.121137,-0.122584,0.188295,0.248427,0.067487,-0.211401,-0.157293,0.064978,-0.197614,0.158669,-0.173758,0.073311,-0.077118,-0.023353,-0.021082,0.004365,0.241352,-0.695846,-0.590939,-0.245867,0.185055,0.042227,0.156920,-0.223058,0.614583,-0.645990,0.128283,0.186408,-0.159914,0.010000,-0.010000
8032.354497,-0.121348,-0.122577,0.189060,0.248402,0.065141,-0.211468,-0.157659,0.065024,-0.196715,0.158535,-0.174318,0.073324,-0.076805,-0.023986,-0.021952,0.004867,0.241357,-0.695735,-0.590963,-0.246408,0.185055,0.042227,0.155664,-0.222776,0.614546,-0.646576,0.127567,0.186408,-0.159914,0.010000,-0.010000
8032.374526,-0.118083,-0.123332,0.191202,0.249959,0.063354,-0.210095,-0.161071,0.063428,-0.196563,0.156530,-0.174234,0.074013,-0.081543,-0.023940,-0.014795,-0.003760,0.242275,-0.694779,-0.593035,-0.243415,0.185055,0.042227,0.152100,-0.221617,0.613258,-0.648080,0.128043,0.186408,-0.159914,0.010000,-0.010000
8032.394540,-0.115451,-0.124389,0.191927,0.250809,0.063702,-0.210035,-0.164568,0.062073,-0.195849,0.155584,-0.174924,0.073444,-0.083958,-0.022433,-0.009176,-0.002872,0.241479,-0.696062,-0.592853,-0.243317,0.185055,0.042227,0.158541,-0.220264,0.613369,-0.645590,0.130739,0.186408,-0.159914,0.010000,-0.010000
8032.414966,-0.114840,-0.124459,0.191828,0.250841,0.064330,-0.210291,-0.165856,0.061992,-0.196110,0.155437,-0.175991,0.073038,-0.083242,-0.021625,-0.008254,-0.001504,0.240902,-0.696655,-0.592543,-0.243282,0.185055,0.042227,0.160702,-0.220326,0.613220,-0.644534,0.132524,0.186408,-0.159914,0.010000,-0.010000
8032.434708,-0.118436,-0.122542,0.190843,0.249717,0.064941,-0.210087,-0.162921,0.064229,-0.197530,0.156427,-0.176354,0.073120,-0.083056,-0.022513,-0.018857,-0.007225,0.242416,-0.694763,-0.593204,-0.245017,0.185055,0.042227,0.157363,-0.222094,0.613596,-0.645891,0.131797,0.186408,-0.159914,0.010000,-0.010000
8032.456546,-0.120751,-0.122445,0.190092,0.248240,0.062247,-0.210546,-0.159723,0.064998,-0.197268,0.158079,-0.177593,0.073578,-0.075100,-0.021581,-0.025490,0.003883,0.241080,-0.695792,-0.590375,-0.245596,0.185055,0.042227,0.156388,-0.222980,0.614659,-0.645828,0.129524,0.186408,-0.159914,0.010000,-0.010000
8032.474654,-0.120255,-0.122178,0.191384,0.249215,0.062397,-0.210051,-0.161416,0.064764,-0.196394,0.156970,-0.175073,0.073947,-0.083445,-0.022013,-0.018950,-0.003496,0.242481,-0.694924,-0.591827,-0.246187,0.185055,0.042227,0.155153,-0.222854,0.614035,-0.646859,0.129898,0.186408,-0.159914,0.010000,-0.010000
8032.494511,-0.116955,-0.124032,0.192775,0.250227,0.061453,-0.210212,-0.165035,0.062489,-0.195327,0.156001,-0.176398,0.073855,-0.081851,-0.021916,-0.007363,-0.000283,0.241459,-0.696334,-0.591405,-0.244757,0.185055,0.042227,0.157922,-0.221025,0.613608,-0.645612,0.132095,0.186408,-0.159914,0.010000,-0.010000
8032.514605,-0.115624,-0.124325,0.192948,0.250461,0.062192,-0.210200,-0.166669,0.062108,-0.195444,0.155689,-0.176832,0.073791,-0.082186,-0.020159,-0.007463,0.000906,0.241272,-0.696741,-0.591494,-0.244003,0.185055,0.042227,0.159508,-0.220790,0.613361,-0.644847,0.133477,0.186408,-0.159914,0.010000,-0.010000
8032.534962,-0.115279,-0.124106,0.192904,0.250424,0.061692,-0.210555,-0.167690,0.062373,-0.195703,0.155521,-0.178739,0.073499,-0.081603,-0.021207,-0.011177,0.000358,0.241439,-0.696551,-0.591890,-0.243686,0.185055,0.042227,0.159086,-0.220984,0.612923,-0.644896,0.134404,0.186408,-0.159914,0.010000,-0.010000
8032.554480,-0.118599,-0.122090,0.191982,0.249544,0.062355,-0.210338,-0.164771,0.064377,-0.196930,0.156235,-0.178397,0.073624,-0.082536,-0.022845,-0.021404,-0.006509,0.242659,-0.694501,-0.593039,-0.245102,0.185055,0.042227,0.155600,-0.222581,0.613381,-0.646470,0.133086,0.186408,-0.159914,0.010000,-0.010000
8032.574485,-0.120062,-0.121840,0.191983,0.249170,0.062152,-0.210055,-0.162927,0.064846,-0.196960,0.156803,-0.176596,0.073766,-0.082165,-0.024014,-0.021522,-0.006891,0.242653,-0.694256,-0.592494,-0.245732,0.185055,0.042227,0.155058,-0.222951,0.614038,-0.646793,0.132068,0.186408,-0.159914,0.010000,-0.010000
8032.594485,-0.120529,-0.121873,0.192228,0.249278,0.061957,-0.210182,-0.162779,0.064640,-0.196599,0.156849,-0.174908,0.073851,-0.082195,-0.022679,-0.019627,-0.004919,0.242355,-0.694656,-0.591523,-0.245898,0.185055,0.042227,0.155619,-0.223104,0.614555,-0.646579,0.131381,0.186408,-0.159914,0.010000,-0.010000
8032.614569,-0.117390,-0.123785,0.193406,0.250035,0.061055,-0.210643,-0.166150,0.062626,-0.195251,0.156123,-0.175665,0.073738,-0.080839,-0.020889,-0.010510,0.002914,0.240784,-0.696793,-0.590160,-0.244364,0.185055,0.042227,0.158602,-0.221704,0.614091,-0.645106,0.133037,0.186408,-0.159914,0.010000,-0.010000
8032.634528,-0.115938,-0.123973,0.193573,0.250453,0.062235,-0.210687,-0.167985,0.062324,-0.195131,0.155833,-0.175501,0.073693,-0.081336,-0.020741,-0.010210,0.003674,0.240962,-0.696894,-0.590597,-0.243748,0.185055,0.042227,0.159453,-0.221251,0.613619,-0.644718,0.134213,0.186408,-0.159914,0.010000,-0.010000
8032.654544,-0.115129,-0.123832,0.193493,0.250831,0.064644,-0.210292,-0.169040,0.062627,-0.195125,0.155643,-0.173820,0.073619,-0.081634,-0.022021,-0.012112,0.002014,0.241278,-0.696383,-0.591429,-0.243504,0.185055,0.042227,0.159267,-0.221393,0.613141,-0.644893,0.134948,0.186408,-0.159914,0.010000,-0.010000
8032.674484,-0.115624,-0.122748,0.193388,0.250705,0.065093,-0.209755,-0.168117,0.063532,-0.196061,0.155687,-0.174802,0.074041,-0.079112,-0.024832,-0.018183,-0.002321,0.241960,-0.694646,-0.592378,-0.241475,0.185055,0.042227,0.152898,-0.222486,0.612721,-0.647262,0.132929,0.186408,-0.159914,0.010000,-0.010000
8032.694529,-0.117874,-0.121793,0.192725,0.250635,0.068452,-0.209575,-0.166581,0.064711,-0.196223,0.156179,-0.170644,0.074185,-0.083962,-0.027044,-0.022310,-0.006532,0.242754,-0.693897,-0.592773,-0.243600,0.185055,0.042227,0.155765,-0.223009,0.613967,-0.646516,0.131840,0.186408,-0.159914,0.010000,-0.010000
8032.714466,-0.116682,-0.122608,0.193451,0.250983,0.066762,-0.209514,-0.167126,0.063738,-0.195948,0.156053,-0.171526,0.074998,-0.080355,-0.025327,-0.018523,-0.002984,0.241727,-0.694444,-0.591780,-0.241214,0.185055,0.042227,0.154444,-0.222905,0.613936,-0.646646,0.130684,0.186408,-0.159914,0.010000,-0.010000
8032.734472,-0.114783,-0.123879,0.193965,0.251745,0.068311,-0.209872,-0.170123,0.062632,-0.194717,0.155486,-0.169932,0.074890,-0.083180,-0.022601,-0.012173,0.002003,0.240848,-0.696311,-0.590868,-0.241602,0.185055,0.042227,0.159786,-0.221616,0.614007,-0.644669,0.132403,0.186408,-0.159914,0.010000,-0.010000
8032.754839,-0.114172,-0.123891,0.193877,0.251947,0.069786,-0.210348,-0.171426,0.062605,-0.194488,0.155298,-0.169609,0.074999,-0.083600,-0.021923,-0.011881,0.002100,0.240981,-0.696337,-0.591325,-0.242063,0.185055,0.042227,0.161514,-0.221475,0.613724,-0.644059,0.133761,0.186408,-0.159914,0.010000,-0.010000
8032.776194,-0.114206,-0.123923,0.193881,0.252036,0.070592,-0.210806,-0.172074,0.062669,-0.194620,0.155253,-0.169822,0.074742,-0.082760,-0.024386,-0.012329,0.000912,0.241083,-0.695884,-0.591936,-0.242356,0.185055,0.042227,0.160606,-0.221727,0.613174,-0.644498,0.134715,0.186408,-0.159914,0.010000,-0.010000
8032.794536,-0.117969,-0.121330,0.190129,0.251970,0.074841,-0.210400,-0.168165,0.065573,-0.196952,0.156210,-0.165743,0.075312,-0.081260,-0.022275,-0.013240,-0.001659,0.242808,-0.693802,-0.591613,-0.244583,0.185055,0.042227,0.157670,-0.221469,0.613856,-0.647219,0.134787,0.186408,-0.159914,0.010000,-0.010000
